season,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,opponent_runs_5plus,399,0.406,0.4252,-0.0192
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,opponent_runs_5plus,390,0.441,0.4166,0.0244
2023,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_f5_runs_2plus,431,0.6381,0.5945,0.0436
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_f5_runs_2plus,399,0.5213,0.5795,-0.0582
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_f5_runs_2plus,390,0.6026,0.5754,0.0272
2023,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_post5_runs_2plus,431,0.4849,0.4955,-0.0106
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_post5_runs_2plus,399,0.4862,0.4773,0.0089
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_post5_runs_2plus,390,0.4282,0.4701,-0.0419
2023,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_4plus,431,0.6148,0.5745,0.0403
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_4plus,399,0.4962,0.55,-0.0538
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_4plus,390,0.5615,0.5493,0.0122
2023,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_5plus,431,0.4849,0.4529,0.032
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_5plus,399,0.3784,0.4252,-0.0468
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_runs_5plus,390,0.4333,0.4166,0.0167
2023,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_won,431,0.5081,0.5,0.0081
2024,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_won,399,0.4787,0.498,-0.0193
2025,BO_vs_opponent_BD_gap_bucket,minus_7_to_15,team_won,390,0.5051,0.5,0.0051
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,f5_total_4plus,745,0.6161,0.6342,-0.0181
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,f5_total_4plus,707,0.6167,0.6211,-0.0044
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,f5_total_4plus,679,0.6303,0.6226,0.0077
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_10plus,745,0.4054,0.4257,-0.0203
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_10plus,707,0.3508,0.3805,-0.0297
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_10plus,679,0.3947,0.3911,0.0036
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_9plus,745,0.502,0.5237,-0.0217
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_9plus,707,0.4696,0.4863,-0.0167
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,game_total_9plus,679,0.486,0.4853,0.0007
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_post5_runs_2plus,745,0.4765,0.4955,-0.019
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_post5_runs_2plus,707,0.4668,0.4773,-0.0105
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_post5_runs_2plus,679,0.4536,0.4701,-0.0165
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_4plus,745,0.5839,0.5745,0.0094
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_4plus,707,0.5417,0.55,-0.0083
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_4plus,679,0.5346,0.5493,-0.0147
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_5plus,745,0.455,0.4529,0.0021
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_5plus,707,0.4173,0.4252,-0.0079
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,opponent_runs_5plus,679,0.4168,0.4166,0.0002
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_f5_runs_2plus,745,0.5973,0.5945,0.0028
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_f5_runs_2plus,707,0.5757,0.5795,-0.0038
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_f5_runs_2plus,679,0.5906,0.5754,0.0152
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_post5_runs_2plus,745,0.4805,0.4955,-0.015
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_post5_runs_2plus,707,0.4696,0.4773,-0.0077
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_post5_runs_2plus,679,0.4948,0.4701,0.0247
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_4plus,745,0.557,0.5745,-0.0175
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_4plus,707,0.546,0.55,-0.004
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_4plus,679,0.5773,0.5493,0.028
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_5plus,745,0.4322,0.4529,-0.0207
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_5plus,707,0.4102,0.4252,-0.015
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_runs_5plus,679,0.4345,0.4166,0.0179
2023,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_won,745,0.5034,0.5,0.0034
2024,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_won,707,0.4908,0.498,-0.0072
2025,BO_vs_opponent_BD_gap_bucket,neutral_minus7_plus7,team_won,679,0.5228,0.5,0.0228
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,f5_total_4plus,1576,0.6383,0.6342,0.0041
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,f5_total_4plus,1642,0.6309,0.6211,0.0098
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,f5_total_4plus,1623,0.6309,0.6226,0.0083
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_10plus,1576,0.4416,0.4257,0.0159
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_10plus,1642,0.4074,0.3805,0.0269
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_10plus,1623,0.4122,0.3911,0.0211
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_9plus,1576,0.5393,0.5237,0.0156
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_9plus,1642,0.5128,0.4863,0.0265
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,game_total_9plus,1623,0.5126,0.4853,0.0273
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_post5_runs_2plus,1576,0.4835,0.4955,-0.012
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_post5_runs_2plus,1642,0.4915,0.4773,0.0142
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_post5_runs_2plus,1623,0.4683,0.4701,-0.0018
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_4plus,1576,0.5457,0.5745,-0.0288
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_4plus,1642,0.5627,0.55,0.0127
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_4plus,1623,0.5453,0.5493,-0.004
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_5plus,1576,0.4353,0.4529,-0.0176
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_5plus,1642,0.4269,0.4252,0.0017
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,opponent_runs_5plus,1623,0.4122,0.4166,-0.0044
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_f5_runs_2plus,1576,0.6142,0.5945,0.0197
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_f5_runs_2plus,1642,0.6188,0.5795,0.0393
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_f5_runs_2plus,1623,0.5853,0.5754,0.0099
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_post5_runs_2plus,1576,0.5082,0.4955,0.0127
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_post5_runs_2plus,1642,0.497,0.4773,0.0197
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_post5_runs_2plus,1623,0.4948,0.4701,0.0247
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_4plus,1576,0.6072,0.5745,0.0327
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_4plus,1642,0.5804,0.55,0.0304
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_4plus,1623,0.5773,0.5493,0.028
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_5plus,1576,0.4867,0.4529,0.0338
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_5plus,1642,0.461,0.4252,0.0358
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_runs_5plus,1623,0.451,0.4166,0.0344
2023,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_won,1576,0.5279,0.5,0.0279
2024,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_won,1642,0.5201,0.498,0.0221
2025,BO_vs_opponent_BD_gap_bucket,plus_15_plus,team_won,1623,0.536,0.5,0.036
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,f5_total_4plus,366,0.6448,0.6342,0.0106
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,f5_total_4plus,401,0.6135,0.6211,-0.0076
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,f5_total_4plus,353,0.6374,0.6226,0.0148
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_10plus,366,0.3852,0.4257,-0.0405
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_10plus,401,0.3541,0.3805,-0.0264
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_10plus,353,0.3711,0.3911,-0.02
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_9plus,366,0.4891,0.5237,-0.0346
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_9plus,401,0.4688,0.4863,-0.0175
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,game_total_9plus,353,0.4759,0.4853,-0.0094
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_post5_runs_2plus,366,0.4672,0.4955,-0.0283
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_post5_runs_2plus,401,0.4863,0.4773,0.009
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_post5_runs_2plus,353,0.4589,0.4701,-0.0112
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_4plus,366,0.5492,0.5745,-0.0253
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_4plus,401,0.4938,0.55,-0.0562
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_4plus,353,0.5241,0.5493,-0.0252
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_5plus,366,0.4317,0.4529,-0.0212
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_5plus,401,0.3791,0.4252,-0.0461
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,opponent_runs_5plus,353,0.4221,0.4166,0.0055
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_f5_runs_2plus,366,0.5929,0.5945,-0.0016
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_f5_runs_2plus,401,0.5761,0.5795,-0.0034
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_f5_runs_2plus,353,0.5892,0.5754,0.0138
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_post5_runs_2plus,366,0.5082,0.4955,0.0127
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_post5_runs_2plus,401,0.4514,0.4773,-0.0259
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_post5_runs_2plus,353,0.4788,0.4701,0.0087
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_4plus,366,0.5984,0.5745,0.0239
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_4plus,401,0.581,0.55,0.031
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_4plus,353,0.5779,0.5493,0.0286
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_5plus,366,0.4809,0.4529,0.028
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_5plus,401,0.4514,0.4252,0.0262
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_runs_5plus,353,0.4221,0.4166,0.0055
2023,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_won,366,0.5301,0.5,0.0301
2024,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_won,401,0.5062,0.498,0.0082
2025,BO_vs_opponent_BD_gap_bucket,plus_7_to_15,team_won,353,0.5127,0.5,0.0127
2023,avoid_low_BO_strong_BD_tag,no,f5_total_4plus,3968,0.6381,0.6342,0.0039
2024,avoid_low_BO_strong_BD_tag,no,f5_total_4plus,4030,0.6216,0.6211,0.0005
2025,avoid_low_BO_strong_BD_tag,no,f5_total_4plus,3882,0.6257,0.6226,0.0031
2023,avoid_low_BO_strong_BD_tag,no,game_total_10plus,3968,0.4257,0.4257,0.0
2024,avoid_low_BO_strong_BD_tag,no,game_total_10plus,4030,0.3814,0.3805,0.0009
2025,avoid_low_BO_strong_BD_tag,no,game_total_10plus,3882,0.3954,0.3911,0.0043
2023,avoid_low_BO_strong_BD_tag,no,game_total_9plus,3968,0.5272,0.5237,0.0035
2024,avoid_low_BO_strong_BD_tag,no,game_total_9plus,4030,0.4883,0.4863,0.002
2025,avoid_low_BO_strong_BD_tag,no,game_total_9plus,3882,0.4943,0.4853,0.009
2023,avoid_low_BO_strong_BD_tag,no,opponent_post5_runs_2plus,3968,0.4866,0.4955,-0.0089
2024,avoid_low_BO_strong_BD_tag,no,opponent_post5_runs_2plus,4030,0.4816,0.4773,0.0043
2025,avoid_low_BO_strong_BD_tag,no,opponent_post5_runs_2plus,3882,0.4678,0.4701,-0.0023
2023,avoid_low_BO_strong_BD_tag,no,opponent_runs_4plus,3968,0.5658,0.5745,-0.0087
2024,avoid_low_BO_strong_BD_tag,no,opponent_runs_4plus,4030,0.5469,0.55,-0.0031
2025,avoid_low_BO_strong_BD_tag,no,opponent_runs_4plus,3882,0.5528,0.5493,0.0035
2023,avoid_low_BO_strong_BD_tag,no,opponent_runs_5plus,3968,0.4471,0.4529,-0.0058
2024,avoid_low_BO_strong_BD_tag,no,opponent_runs_5plus,4030,0.4216,0.4252,-0.0036
2025,avoid_low_BO_strong_BD_tag,no,opponent_runs_5plus,3882,0.4194,0.4166,0.0028
2023,avoid_low_BO_strong_BD_tag,no,team_f5_runs_2plus,3968,0.6086,0.5945,0.0141
2024,avoid_low_BO_strong_BD_tag,no,team_f5_runs_2plus,4030,0.5841,0.5795,0.0046
2025,avoid_low_BO_strong_BD_tag,no,team_f5_runs_2plus,3882,0.5796,0.5754,0.0042
2023,avoid_low_BO_strong_BD_tag,no,team_post5_runs_2plus,3968,0.4985,0.4955,0.003
2024,avoid_low_BO_strong_BD_tag,no,team_post5_runs_2plus,4030,0.4779,0.4773,0.0006
2025,avoid_low_BO_strong_BD_tag,no,team_post5_runs_2plus,3882,0.475,0.4701,0.0049
2023,avoid_low_BO_strong_BD_tag,no,team_runs_4plus,3968,0.5905,0.5745,0.016
2024,avoid_low_BO_strong_BD_tag,no,team_runs_4plus,4030,0.5538,0.55,0.0038
2025,avoid_low_BO_strong_BD_tag,no,team_runs_4plus,3882,0.559,0.5493,0.0097
2023,avoid_low_BO_strong_BD_tag,no,team_runs_5plus,3968,0.4667,0.4529,0.0138
2024,avoid_low_BO_strong_BD_tag,no,team_runs_5plus,4030,0.4335,0.4252,0.0083
2025,avoid_low_BO_strong_BD_tag,no,team_runs_5plus,3882,0.4294,0.4166,0.0128
2023,avoid_low_BO_strong_BD_tag,no,team_won,3968,0.5131,0.5,0.0131
2024,avoid_low_BO_strong_BD_tag,no,team_won,4030,0.4995,0.498,0.0015
2025,avoid_low_BO_strong_BD_tag,no,team_won,3882,0.5111,0.5,0.0111
2023,avoid_low_BO_strong_BD_tag,yes,f5_total_4plus,974,0.6181,0.6342,-0.0161
2024,avoid_low_BO_strong_BD_tag,yes,f5_total_4plus,1090,0.6193,0.6211,-0.0018
2025,avoid_low_BO_strong_BD_tag,yes,f5_total_4plus,1068,0.6114,0.6226,-0.0112
2023,avoid_low_BO_strong_BD_tag,yes,game_total_10plus,974,0.4261,0.4257,0.0004
2024,avoid_low_BO_strong_BD_tag,yes,game_total_10plus,1090,0.3771,0.3805,-0.0034
2025,avoid_low_BO_strong_BD_tag,yes,game_total_10plus,1068,0.3755,0.3911,-0.0156
2023,avoid_low_BO_strong_BD_tag,yes,game_total_9plus,974,0.5092,0.5237,-0.0145
2024,avoid_low_BO_strong_BD_tag,yes,game_total_9plus,1090,0.4789,0.4863,-0.0074
2025,avoid_low_BO_strong_BD_tag,yes,game_total_9plus,1068,0.4522,0.4853,-0.0331
2023,avoid_low_BO_strong_BD_tag,yes,opponent_post5_runs_2plus,974,0.5318,0.4955,0.0363
2024,avoid_low_BO_strong_BD_tag,yes,opponent_post5_runs_2plus,1090,0.4615,0.4773,-0.0158
2025,avoid_low_BO_strong_BD_tag,yes,opponent_post5_runs_2plus,1068,0.4785,0.4701,0.0084
2023,avoid_low_BO_strong_BD_tag,yes,opponent_runs_4plus,974,0.6099,0.5745,0.0354
2024,avoid_low_BO_strong_BD_tag,yes,opponent_runs_4plus,1090,0.5615,0.55,0.0115
2025,avoid_low_BO_strong_BD_tag,yes,opponent_runs_4plus,1068,0.5365,0.5493,-0.0128
2023,avoid_low_BO_strong_BD_tag,yes,opponent_runs_5plus,974,0.4764,0.4529,0.0235
2024,avoid_low_BO_strong_BD_tag,yes,opponent_runs_5plus,1090,0.4385,0.4252,0.0133
2025,avoid_low_BO_strong_BD_tag,yes,opponent_runs_5plus,1068,0.4064,0.4166,-0.0102
2023,avoid_low_BO_strong_BD_tag,yes,team_f5_runs_2plus,974,0.537,0.5945,-0.0575
2024,avoid_low_BO_strong_BD_tag,yes,team_f5_runs_2plus,1090,0.5624,0.5795,-0.0171
2025,avoid_low_BO_strong_BD_tag,yes,team_f5_runs_2plus,1068,0.5599,0.5754,-0.0155
2023,avoid_low_BO_strong_BD_tag,yes,team_post5_runs_2plus,974,0.4836,0.4955,-0.0119
2024,avoid_low_BO_strong_BD_tag,yes,team_post5_runs_2plus,1090,0.4752,0.4773,-0.0021
2025,avoid_low_BO_strong_BD_tag,yes,team_post5_runs_2plus,1068,0.4522,0.4701,-0.0179
2023,avoid_low_BO_strong_BD_tag,yes,team_runs_4plus,974,0.5092,0.5745,-0.0653
2024,avoid_low_BO_strong_BD_tag,yes,team_runs_4plus,1090,0.5358,0.55,-0.0142
2025,avoid_low_BO_strong_BD_tag,yes,team_runs_4plus,1068,0.514,0.5493,-0.0353
2023,avoid_low_BO_strong_BD_tag,yes,team_runs_5plus,974,0.3963,0.4529,-0.0566
2024,avoid_low_BO_strong_BD_tag,yes,team_runs_5plus,1090,0.3945,0.4252,-0.0307
2025,avoid_low_BO_strong_BD_tag,yes,team_runs_5plus,1068,0.3699,0.4166,-0.0467
2023,avoid_low_BO_strong_BD_tag,yes,team_won,974,0.4466,0.5,-0.0534
2024,avoid_low_BO_strong_BD_tag,yes,team_won,1090,0.4927,0.498,-0.0053
2025,avoid_low_BO_strong_BD_tag,yes,team_won,1068,0.4597,0.5,-0.0403
2023,back_to_back_reliever_count_bucket,low_1_3,f5_total_4plus,2093,0.6431,0.6342,0.0089
2024,back_to_back_reliever_count_bucket,low_1_3,f5_total_4plus,2206,0.6324,0.6211,0.0113
2025,back_to_back_reliever_count_bucket,low_1_3,f5_total_4plus,2227,0.6089,0.6226,-0.0137
2023,back_to_back_reliever_count_bucket,low_1_3,game_total_10plus,2093,0.4381,0.4257,0.0124
2024,back_to_back_reliever_count_bucket,low_1_3,game_total_10plus,2206,0.3962,0.3805,0.0157
2025,back_to_back_reliever_count_bucket,low_1_3,game_total_10plus,2227,0.3983,0.3911,0.0072
2023,back_to_back_reliever_count_bucket,low_1_3,game_total_9plus,2093,0.5351,0.5237,0.0114
2024,back_to_back_reliever_count_bucket,low_1_3,game_total_9plus,2206,0.4927,0.4863,0.0064
2025,back_to_back_reliever_count_bucket,low_1_3,game_total_9plus,2227,0.4868,0.4853,0.0015
2023,back_to_back_reliever_count_bucket,low_1_3,opponent_post5_runs_2plus,2093,0.5055,0.4955,0.01
2024,back_to_back_reliever_count_bucket,low_1_3,opponent_post5_runs_2plus,2206,0.4801,0.4773,0.0028
2025,back_to_back_reliever_count_bucket,low_1_3,opponent_post5_runs_2plus,2227,0.476,0.4701,0.0059
2023,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_4plus,2093,0.5681,0.5745,-0.0064
2024,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_4plus,2206,0.5639,0.55,0.0139
2025,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_4plus,2227,0.5501,0.5493,0.0008
2023,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_5plus,2093,0.4501,0.4529,-0.0028
2024,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_5plus,2206,0.4415,0.4252,0.0163
2025,back_to_back_reliever_count_bucket,low_1_3,opponent_runs_5plus,2227,0.4181,0.4166,0.0015
2023,back_to_back_reliever_count_bucket,low_1_3,team_f5_runs_2plus,2093,0.6082,0.5945,0.0137
2024,back_to_back_reliever_count_bucket,low_1_3,team_f5_runs_2plus,2206,0.5911,0.5795,0.0116
2025,back_to_back_reliever_count_bucket,low_1_3,team_f5_runs_2plus,2227,0.5725,0.5754,-0.0029
2023,back_to_back_reliever_count_bucket,low_1_3,team_post5_runs_2plus,2093,0.5002,0.4955,0.0047
2024,back_to_back_reliever_count_bucket,low_1_3,team_post5_runs_2plus,2206,0.4651,0.4773,-0.0122
2025,back_to_back_reliever_count_bucket,low_1_3,team_post5_runs_2plus,2227,0.4755,0.4701,0.0054
2023,back_to_back_reliever_count_bucket,low_1_3,team_runs_4plus,2093,0.5968,0.5745,0.0223
2024,back_to_back_reliever_count_bucket,low_1_3,team_runs_4plus,2206,0.5598,0.55,0.0098
2025,back_to_back_reliever_count_bucket,low_1_3,team_runs_4plus,2227,0.5483,0.5493,-0.001
2023,back_to_back_reliever_count_bucket,low_1_3,team_runs_5plus,2093,0.4677,0.4529,0.0148
2024,back_to_back_reliever_count_bucket,low_1_3,team_runs_5plus,2206,0.4329,0.4252,0.0077
2025,back_to_back_reliever_count_bucket,low_1_3,team_runs_5plus,2227,0.4234,0.4166,0.0068
2023,back_to_back_reliever_count_bucket,low_1_3,team_won,2093,0.5074,0.5,0.0074
2024,back_to_back_reliever_count_bucket,low_1_3,team_won,2206,0.4891,0.498,-0.0089
2025,back_to_back_reliever_count_bucket,low_1_3,team_won,2227,0.5011,0.5,0.0011
2023,back_to_back_reliever_count_bucket,zero,f5_total_4plus,2797,0.6285,0.6342,-0.0057
2024,back_to_back_reliever_count_bucket,zero,f5_total_4plus,2844,0.6104,0.6211,-0.0107
2025,back_to_back_reliever_count_bucket,zero,f5_total_4plus,2672,0.6362,0.6226,0.0136
2023,back_to_back_reliever_count_bucket,zero,game_total_10plus,2797,0.4158,0.4257,-0.0099
2024,back_to_back_reliever_count_bucket,zero,game_total_10plus,2844,0.3671,0.3805,-0.0134
2025,back_to_back_reliever_count_bucket,zero,game_total_10plus,2672,0.3859,0.3911,-0.0052
2023,back_to_back_reliever_count_bucket,zero,game_total_9plus,2797,0.5152,0.5237,-0.0085
2024,back_to_back_reliever_count_bucket,zero,game_total_9plus,2844,0.48,0.4863,-0.0063
2025,back_to_back_reliever_count_bucket,zero,game_total_9plus,2672,0.4854,0.4853,0.0001
2023,back_to_back_reliever_count_bucket,zero,opponent_post5_runs_2plus,2797,0.4877,0.4955,-0.0078
2024,back_to_back_reliever_count_bucket,zero,opponent_post5_runs_2plus,2844,0.475,0.4773,-0.0023
2025,back_to_back_reliever_count_bucket,zero,opponent_post5_runs_2plus,2672,0.4652,0.4701,-0.0049
2023,back_to_back_reliever_count_bucket,zero,opponent_runs_4plus,2797,0.5774,0.5745,0.0029
2024,back_to_back_reliever_count_bucket,zero,opponent_runs_4plus,2844,0.5387,0.55,-0.0113
2025,back_to_back_reliever_count_bucket,zero,opponent_runs_4plus,2672,0.5501,0.5493,0.0008
2023,back_to_back_reliever_count_bucket,zero,opponent_runs_5plus,2797,0.4523,0.4529,-0.0006
2024,back_to_back_reliever_count_bucket,zero,opponent_runs_5plus,2844,0.4107,0.4252,-0.0145
2025,back_to_back_reliever_count_bucket,zero,opponent_runs_5plus,2672,0.418,0.4166,0.0014
2023,back_to_back_reliever_count_bucket,zero,team_f5_runs_2plus,2797,0.5856,0.5945,-0.0089
2024,back_to_back_reliever_count_bucket,zero,team_f5_runs_2plus,2844,0.5703,0.5795,-0.0092
2025,back_to_back_reliever_count_bucket,zero,team_f5_runs_2plus,2672,0.579,0.5754,0.0036
2023,back_to_back_reliever_count_bucket,zero,team_post5_runs_2plus,2797,0.4927,0.4955,-0.0028
2024,back_to_back_reliever_count_bucket,zero,team_post5_runs_2plus,2844,0.4873,0.4773,0.01
2025,back_to_back_reliever_count_bucket,zero,team_post5_runs_2plus,2672,0.4656,0.4701,-0.0045
2023,back_to_back_reliever_count_bucket,zero,team_runs_4plus,2797,0.5577,0.5745,-0.0168
2024,back_to_back_reliever_count_bucket,zero,team_runs_4plus,2844,0.5436,0.55,-0.0064
2025,back_to_back_reliever_count_bucket,zero,team_runs_4plus,2672,0.5513,0.5493,0.002
2023,back_to_back_reliever_count_bucket,zero,team_runs_5plus,2797,0.4423,0.4529,-0.0106
2024,back_to_back_reliever_count_bucket,zero,team_runs_5plus,2844,0.4195,0.4252,-0.0057
2025,back_to_back_reliever_count_bucket,zero,team_runs_5plus,2672,0.4132,0.4166,-0.0034
2023,back_to_back_reliever_count_bucket,zero,team_won,2797,0.4962,0.5,-0.0038
2024,back_to_back_reliever_count_bucket,zero,team_won,2844,0.5063,0.498,0.0083
2025,back_to_back_reliever_count_bucket,zero,team_won,2672,0.4996,0.5,-0.0004
2023,big_inning_allowed_rate_L10_bucket,avg_40_55,f5_total_4plus,2157,0.6449,0.6342,0.0107
2024,big_inning_allowed_rate_L10_bucket,avg_40_55,f5_total_4plus,2158,0.6284,0.6211,0.0073
2025,big_inning_allowed_rate_L10_bucket,avg_40_55,f5_total_4plus,1979,0.6291,0.6226,0.0065
2023,big_inning_allowed_rate_L10_bucket,avg_40_55,game_total_10plus,2157,0.4409,0.4257,0.0152
2024,big_inning_allowed_rate_L10_bucket,avg_40_55,game_total_10plus,2158,0.3925,0.3805,0.012
