game_date,away_team,home_team,away_abbr,home_abbr,away_pitcher,home_pitcher,start_time,book_count,books_with_current,books_with_open,home_no_vig_avg,away_no_vig_avg,home_no_vig_median,away_no_vig_median,home_no_vig_open_avg,away_no_vig_open_avg,home_no_vig_open_median,away_no_vig_open_median,source_url
2024-06-27,Chicago Cubs,San Francisco Giants,CHC,SF,S. Imanaga,J. Hicks,2024-06-27T19:45:00,5,5,5,0.4974,0.5026,0.5,0.5,0.4917,0.5083,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Atlanta Braves,Chicago White Sox,ATL,CWS,C. Sale,C. Kuhl,2024-06-27T20:10:00,5,5,5,0.2875,0.7125,0.2846,0.7154,0.2643,0.7357,0.2632,0.7368,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Miami Marlins,Philadelphia Phillies,MIA,PHI,T. Rogers,Z. Wheeler,2024-06-27T22:20:00,5,5,5,0.7204,0.2796,0.7188,0.2812,0.708,0.292,0.7085,0.2915,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Texas Rangers,Baltimore Orioles,TEX,BAL,J. Gray,C. Burnes,2024-06-27T22:35:00,5,5,5,0.6405,0.3595,0.6447,0.3553,0.6529,0.3471,0.6565,0.3435,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,New York Yankees,Toronto Blue Jays,NYY,TOR,C. Rodon,J. Berrios,2024-06-27T23:07:00,5,5,5,0.4498,0.5502,0.4474,0.5526,0.4433,0.5567,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Cincinnati Reds,St. Louis Cardinals,CIN,STL,A. Abbott,M. Mikolas,2024-06-27T23:45:00,5,5,5,0.5661,0.4339,0.5678,0.4322,0.5492,0.4508,0.5514,0.4486,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Cleveland Guardians,Kansas City Royals,CLE,KC,B. Lively,M. Wacha,2024-06-28T00:10:00,5,5,5,0.4884,0.5116,0.4892,0.5108,0.4857,0.5143,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-27,Detroit Tigers,Los Angeles Angels,DET,LAA,J. Flaherty,D. Daniel,2024-06-28T01:38:00,5,5,5,0.4114,0.5886,0.4088,0.5912,0.3988,0.6012,0.4004,0.5996,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-27
2024-06-28,Miami Marlins,Philadelphia Phillies,MIA,PHI,K. Tyler,C. Sanchez,2024-06-28T22:20:00,5,5,5,0.6614,0.3386,0.6613,0.3387,0.7045,0.2955,0.7012,0.2988,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Washington Nationals,Tampa Bay Rays,WSN,TB,M. Parker,Z. Eflin,2024-06-28T22:50:00,5,5,5,0.6141,0.3859,0.6097,0.3903,0.5787,0.4213,0.5824,0.4176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Texas Rangers,Baltimore Orioles,TEX,BAL,M. Scherzer,A. Suarez,2024-06-28T23:05:00,5,5,5,0.5213,0.4787,0.5217,0.4783,0.5553,0.4447,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,New York Yankees,Toronto Blue Jays,NYY,TOR,M. Stroman,Y. Kikuchi,2024-06-28T23:07:00,5,5,5,0.5034,0.4966,0.5,0.5,0.4731,0.5269,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Colorado Rockies,Chicago White Sox,COL,CWS,D. Hudson,D. Thorpe,2024-06-28T23:10:00,5,5,5,0.5563,0.4437,0.5526,0.4474,0.5139,0.4861,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Houston Astros,New York Mets,HOU,NYM,R. Blanco,J. Quintana,2024-06-28T23:10:00,5,5,5,0.4622,0.5378,0.5,0.5,0.4822,0.5178,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,San Diego Padres,Boston Red Sox,SD,BOS,R. Vasquez,N. Pivetta,2024-06-28T23:10:00,5,5,5,0.588,0.412,0.5912,0.4088,0.5817,0.4183,0.5824,0.4176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Pittsburgh Pirates,Atlanta Braves,PIT,ATL,M. Perez,C. Morton,2024-06-28T23:20:00,5,5,5,0.6621,0.3379,0.669,0.331,0.6134,0.3866,0.6164,0.3836,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Cleveland Guardians,Kansas City Royals,CLE,KC,T. McKenzie,A. Marsh,2024-06-29T00:10:00,5,5,5,0.5,0.5,0.5,0.5,0.4752,0.5248,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Chicago Cubs,Milwaukee Brewers,CHC,MIL,J. Taillon,C. Rea,2024-06-29T00:10:00,5,5,5,0.5495,0.4505,0.5507,0.4493,0.5558,0.4442,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Cincinnati Reds,St. Louis Cardinals,CIN,STL,F. Montas Jr,A. Pallante,2024-06-29T00:15:00,5,5,5,0.5431,0.4569,0.5427,0.4573,0.5369,0.4631,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Detroit Tigers,Los Angeles Angels,DET,LAA,K. Maeda,Z. Plesac,2024-06-29T01:38:00,5,5,5,0.4714,0.5286,0.4758,0.5242,0.4852,0.5148,0.4846,0.5154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Oakland Athletics,Arizona Diamondbacks,OAK,AZ,J. Sears,S. Cecconi,2024-06-29T01:40:00,5,5,5,0.6147,0.3853,0.6153,0.3847,0.5812,0.4188,0.579,0.421,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Minnesota Twins,Seattle Mariners,MIN,SEA,B. Ober,L. Gilbert,2024-06-29T01:40:00,5,5,5,0.5386,0.4614,0.5427,0.4573,0.5415,0.4585,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-28,Los Angeles Dodgers,San Francisco Giants,LAD,SF,L. Knack,L. Webb,2024-06-29T02:15:00,5,5,5,0.5331,0.4669,0.5325,0.4675,0.4904,0.5096,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-28
2024-06-29,Colorado Rockies,Chicago White Sox,COL,CWS,C. Quantrill,J. Cannon,2024-06-29T18:10:00,5,5,5,0.5126,0.4874,0.5108,0.4892,0.4982,0.5018,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Cincinnati Reds,St. Louis Cardinals,CIN,STL,C. Spiers,S. Gray,2024-06-29T18:15:00,5,5,5,0.6377,0.3623,0.6379,0.3621,0.6107,0.3893,0.6092,0.3908,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,New York Yankees,Toronto Blue Jays,NYY,TOR,N. Cortes,C. Bassitt,2024-06-29T19:07:00,5,5,5,0.4706,0.5294,0.4675,0.5325,0.4744,0.5256,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Miami Marlins,Philadelphia Phillies,MIA,PHI,R. Munoz,A. Nola,2024-06-29T20:05:00,5,5,5,0.6931,0.3069,0.6913,0.3087,0.6914,0.3086,0.6854,0.3146,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,San Diego Padres,Boston Red Sox,SD,BOS,M. King,T. Houck,2024-06-29T20:10:00,5,5,5,0.5533,0.4467,0.5526,0.4474,0.5719,0.4281,0.5721,0.4279,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Cleveland Guardians,Kansas City Royals,CLE,KC,T. Bibee,C. Ragans,2024-06-29T20:10:00,5,5,5,0.4796,0.5204,0.4783,0.5217,0.507,0.493,0.5043,0.4957,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Oakland Athletics,Arizona Diamondbacks,OAK,AZ,H. Harris,Z. Gallen,2024-06-29T20:10:00,5,5,5,0.6305,0.3695,0.6344,0.3656,0.642,0.358,0.6447,0.3553,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Chicago Cubs,Milwaukee Brewers,CHC,MIL,J. Steele,T. Myers,2024-06-29T20:10:00,5,5,5,0.5181,0.4819,0.5217,0.4783,0.5099,0.4901,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Washington Nationals,Tampa Bay Rays,WSN,TB,J. Irvin,A. Civale,2024-06-29T20:10:00,5,5,5,0.5552,0.4448,0.5526,0.4474,0.5441,0.4559,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Houston Astros,New York Mets,HOU,NYM,F. Valdez,T. Megill,2024-06-29T20:10:00,5,5,5,0.5226,0.4774,0.5217,0.4783,0.4752,0.5248,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Pittsburgh Pirates,Atlanta Braves,PIT,ATL,P. Skenes,M. Fried,2024-06-29T20:10:00,5,5,5,0.5661,0.4339,0.5656,0.4344,0.5889,0.4111,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Texas Rangers,Baltimore Orioles,TEX,BAL,M. Lorenzen,C. Povich,2024-06-29T23:15:00,5,5,5,0.5991,0.4009,0.5965,0.4035,0.5752,0.4248,0.5776,0.4224,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Los Angeles Dodgers,San Francisco Giants,LAD,SF,T. Glasnow,E. Miller,2024-06-29T23:15:00,5,5,5,0.369,0.631,0.3656,0.6344,0.3372,0.6628,0.3364,0.6636,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Detroit Tigers,Los Angeles Angels,DET,LAA,R. Olson,G. Canning,2024-06-30T02:07:00,5,5,5,0.4748,0.5252,0.4783,0.5217,0.4646,0.5354,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-29,Minnesota Twins,Seattle Mariners,MIN,SEA,P. Lopez,B. Miller,2024-06-30T02:10:00,5,5,5,0.483,0.517,0.4783,0.5217,0.4817,0.5183,0.4802,0.5198,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-29
2024-06-30,Pittsburgh Pirates,Atlanta Braves,PIT,ATL,B. Falter,S. Schwellenbach,2024-06-30T15:35:00,5,5,5,0.6389,0.3611,0.6386,0.3614,0.6166,0.3834,0.6164,0.3836,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,San Diego Padres,Boston Red Sox,SD,BOS,M. Waldron,J. Winckowski,2024-06-30T17:35:00,5,5,5,0.5081,0.4919,0.5101,0.4899,0.5191,0.4809,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Miami Marlins,Philadelphia Phillies,MIA,PHI,Y. Chirinos,R. Suarez,2024-06-30T17:35:00,5,5,5,0.695,0.305,0.6947,0.3053,0.6868,0.3132,0.6854,0.3146,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,New York Yankees,Toronto Blue Jays,NYY,TOR,G. Cole,K. Gausman,2024-06-30T17:37:00,5,5,5,0.4954,0.5046,0.5,0.5,0.4631,0.5369,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Washington Nationals,Tampa Bay Rays,WSN,TB,P. Corbin,T. Bradley,2024-06-30T17:40:00,5,5,5,0.6237,0.3763,0.6274,0.3726,0.6149,0.3851,0.6164,0.3836,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Houston Astros,New York Mets,HOU,NYM,S. Dubin,L. Severino,2024-06-30T17:40:00,5,5,5,0.535,0.465,0.537,0.463,0.5935,0.4065,0.5934,0.4066,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Cleveland Guardians,Kansas City Royals,CLE,KC,L. Allen,S. Lugo,2024-06-30T18:10:00,5,5,5,0.5435,0.4565,0.5427,0.4573,0.5456,0.4544,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Chicago Cubs,Milwaukee Brewers,CHC,MIL,K. Hendricks,F. Peralta,2024-06-30T18:10:00,5,5,5,0.6353,0.3647,0.6361,0.3639,0.6134,0.3866,0.6164,0.3836,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Colorado Rockies,Chicago White Sox,COL,CWS,K. Freeland,G. Crochet,2024-06-30T18:10:00,5,5,5,0.6638,0.3362,0.669,0.331,0.6084,0.3916,0.6067,0.3933,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Cincinnati Reds,St. Louis Cardinals,CIN,STL,H. Greene,L. Lynn,2024-06-30T18:15:00,5,5,5,0.528,0.472,0.5242,0.4758,0.4874,0.5126,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Los Angeles Dodgers,San Francisco Giants,LAD,SF,J. Paxton,S. Bivens,2024-06-30T20:05:00,5,5,5,0.4757,0.5243,0.4797,0.5203,0.4588,0.5412,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Detroit Tigers,Los Angeles Angels,DET,LAA,C. Mize,T. Anderson,2024-06-30T20:07:00,5,5,5,0.4996,0.5004,0.5,0.5,0.4991,0.5009,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Oakland Athletics,Arizona Diamondbacks,OAK,AZ,L. Medina,B. Pfaadt,2024-06-30T20:10:00,5,5,5,0.6487,0.3513,0.6447,0.3553,0.6374,0.3626,0.6386,0.3614,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Minnesota Twins,Seattle Mariners,MIN,SEA,J. Ryan,L. Castillo,2024-06-30T20:10:00,5,5,5,0.4917,0.5083,0.4892,0.5108,0.4789,0.5211,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-06-30,Texas Rangers,Baltimore Orioles,TEX,BAL,A. Heaney,C. Irvin,2024-06-30T23:10:00,5,5,5,0.6071,0.3929,0.6153,0.3847,0.5849,0.4151,0.583,0.417,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-06-30
2024-07-01,Houston Astros,Toronto Blue Jays,HOU,TOR,H. Brown,Y. Rodriguez,2024-07-01T19:07:00,5,5,5,0.4553,0.5447,0.4573,0.5427,0.4313,0.5687,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-01
2024-07-01,New York Mets,Washington Nationals,NYM,WSN,D. Peterson,M. Gore,2024-07-01T22:45:00,5,5,5,0.4799,0.5201,0.4846,0.5154,0.4978,0.5022,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-01
2024-07-01,Milwaukee Brewers,Colorado Rockies,MIL,COL,R. Zastryzny,A. Gomber,2024-07-02T00:40:00,5,5,5,0.4277,0.5723,0.4258,0.5742,0.4083,0.5917,0.4088,0.5912,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-01
2024-07-02,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,K. Gibson,M. Keller,2024-07-02T22:40:00,5,5,5,0.5238,0.4762,0.5217,0.4783,0.5317,0.4683,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Chicago White Sox,Cleveland Guardians,CWS,CLE,C. Flexen,C. Carrasco,2024-07-02T22:40:00,5,5,5,0.6573,0.3427,0.6613,0.3387,0.6387,0.3613,0.6386,0.3614,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Boston Red Sox,Miami Marlins,BOS,MIA,K. Crawford,V. Bellozo,2024-07-02T22:40:00,5,5,5,0.4054,0.5946,0.406,0.594,0.3962,0.6038,0.4004,0.5996,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,New York Mets,Washington Nationals,NYM,WSN,S. Manaea,D. Herz,2024-07-02T22:45:00,5,5,5,0.4317,0.5683,0.4322,0.5678,0.4531,0.5469,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Cincinnati Reds,New York Yankees,CIN,NYY,G. Ashcraft,L. Gil,2024-07-02T23:05:00,5,5,5,0.6589,0.3411,0.6581,0.3419,0.6281,0.3719,0.6256,0.3744,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Houston Astros,Toronto Blue Jays,HOU,TOR,S. Arrighetti,J. Berrios,2024-07-02T23:07:00,5,5,5,0.5096,0.4904,0.5108,0.4892,0.5117,0.4883,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,San Francisco Giants,Atlanta Braves,SF,ATL,H. Birdsong,R. Lopez,2024-07-02T23:20:00,5,5,5,0.639,0.361,0.6386,0.3614,0.6301,0.3699,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Detroit Tigers,Minnesota Twins,DET,MIN,T. Skubal,S. Woods Richardson,2024-07-02T23:40:00,5,5,5,0.5386,0.4614,0.5427,0.4573,0.4774,0.5226,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Philadelphia Phillies,Chicago Cubs,PHI,CHC,M. Mercado,H. Wesneski,2024-07-03T00:05:00,5,5,5,0.5276,0.4724,0.5261,0.4739,0.5427,0.4573,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,San Diego Padres,Texas Rangers,SD,TEX,D. Cease,N. Eovaldi,2024-07-03T00:05:00,5,5,5,0.4823,0.5177,0.4783,0.5217,0.5056,0.4944,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Tampa Bay Rays,Kansas City Royals,TB,KC,Z. Littell,B. Singer,2024-07-03T00:10:00,5,5,5,0.5117,0.4883,0.5108,0.4892,0.5252,0.4748,0.5242,0.4758,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Milwaukee Brewers,Colorado Rockies,MIL,COL,D. Keuchel,R. Feltner,2024-07-03T00:40:00,5,5,5,0.48,0.52,0.4846,0.5154,0.4744,0.5256,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Baltimore Orioles,Seattle Mariners,BAL,SEA,G. Rodriguez,G. Kirby,2024-07-03T01:40:00,5,5,5,0.4978,0.5022,0.5,0.5,0.4879,0.5121,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Los Angeles Angels,Oakland Athletics,LAA,OAK,J. Soriano,M. Spence,2024-07-03T01:40:00,5,5,5,0.4957,0.5043,0.5,0.5,0.4923,0.5077,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-02,Arizona Diamondbacks,Los Angeles Dodgers,AZ,LAD,J. Mantiply,B. Miller,2024-07-03T02:10:00,5,5,5,0.6313,0.3687,0.6301,0.3699,0.6297,0.3703,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-02
2024-07-03,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,M. Mikolas,J. Jones,2024-07-03T22:40:00,5,5,5,0.5289,0.4711,0.5325,0.4675,0.5302,0.4698,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Chicago White Sox,Cleveland Guardians,CWS,CLE,E. Fedde,G. Williams,2024-07-03T22:40:00,5,5,5,0.6627,0.3373,0.6597,0.3403,0.6151,0.3849,0.616,0.384,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Boston Red Sox,Miami Marlins,BOS,MIA,B. Bello,T. Rogers,2024-07-03T22:40:00,5,5,5,0.4549,0.5451,0.4573,0.5427,0.4338,0.5662,0.4344,0.5656,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,New York Mets,Washington Nationals,NYM,WSN,C. Scott,M. Parker,2024-07-03T22:45:00,5,5,5,0.4629,0.5371,0.4474,0.5526,0.4588,0.5412,0.4632,0.5368,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Cincinnati Reds,New York Yankees,CIN,NYY,A. Abbott,C. Rodon,2024-07-03T23:05:00,5,5,5,0.6229,0.3771,0.6225,0.3775,0.6207,0.3793,0.6187,0.3813,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Houston Astros,Toronto Blue Jays,HOU,TOR,R. Blanco,Y. Kikuchi,2024-07-03T23:07:00,5,5,5,0.4954,0.5046,0.4892,0.5108,0.5091,0.4909,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,San Francisco Giants,Atlanta Braves,SF,ATL,J. Hicks,C. Sale,2024-07-03T23:20:00,5,5,5,0.641,0.359,0.6411,0.3589,0.6433,0.3567,0.6447,0.3553,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Philadelphia Phillies,Chicago Cubs,PHI,CHC,Z. Wheeler,S. Imanaga,2024-07-04T00:05:00,5,5,5,0.4834,0.5166,0.4812,0.5188,0.4576,0.5424,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,San Diego Padres,Texas Rangers,SD,TEX,A. Mazur,J. Gray,2024-07-04T00:05:00,5,5,5,0.5835,0.4165,0.5894,0.4106,0.5602,0.4398,0.5656,0.4344,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Tampa Bay Rays,Kansas City Royals,TB,KC,R. Pepiot,M. Wacha,2024-07-04T00:10:00,5,5,5,0.5,0.5,0.5,0.5,0.4978,0.5022,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Detroit Tigers,Minnesota Twins,DET,MIN,K. Montero,D. Festa,2024-07-04T00:10:00,5,5,5,0.6058,0.3942,0.6067,0.3933,0.5773,0.4227,0.5934,0.4066,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Milwaukee Brewers,Colorado Rockies,MIL,COL,C. Rea,D. Hudson,2024-07-04T00:40:00,5,5,5,0.3913,0.6087,0.3908,0.6092,0.4127,0.5873,0.417,0.583,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Los Angeles Angels,Oakland Athletics,LAA,OAK,D. Daniel,J. Estes,2024-07-04T01:40:00,5,5,5,0.4969,0.5031,0.5,0.5,0.4966,0.5034,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Arizona Diamondbacks,Los Angeles Dodgers,AZ,LAD,C. Mena,G. Stone,2024-07-04T02:10:00,5,5,5,0.6443,0.3557,0.6447,0.3553,0.6108,0.3892,0.5996,0.4004,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-03,Baltimore Orioles,Seattle Mariners,BAL,SEA,D. Kremer,L. Gilbert,2024-07-04T02:10:00,5,5,5,0.5669,0.4331,0.5721,0.4279,0.5186,0.4814,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-03
2024-07-04,New York Mets,Washington Nationals,NYM,WSN,J. Quintana,J. Irvin,2024-07-04T15:05:00,5,5,5,0.4948,0.5052,0.4955,0.5045,0.4914,0.5086,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,St. Louis Cardinals,Pittsburgh Pirates,STL,PIT,A. Pallante,M. Perez,2024-07-04T16:35:00,5,5,5,0.4966,0.5034,0.5,0.5,0.4778,0.5222,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Cincinnati Reds,New York Yankees,CIN,NYY,F. Montas Jr,M. Stroman,2024-07-04T17:05:00,5,5,5,0.6195,0.3805,0.6164,0.3836,0.609,0.391,0.6092,0.3908,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Houston Astros,Toronto Blue Jays,HOU,TOR,F. Valdez,C. Bassitt,2024-07-04T17:07:00,5,5,5,0.4974,0.5026,0.4957,0.5043,0.4808,0.5192,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Chicago White Sox,Cleveland Guardians,CWS,CLE,J. Shuster,B. Lively,2024-07-04T17:10:00,5,5,5,0.6695,0.3305,0.666,0.334,0.6743,0.3257,0.666,0.334,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
