id,candidate_type,game_pk,game_id,market_ticker,event_ticker,market_type,settlement_horizon,selected_team_abbr,line_value,side,decision_time,available_data_cutoff,mlb_play_event_id,trigger_event_type,trigger_description,inning,half_inning,outs,score_away,score_home,runners_state,entry_yes_bid,entry_yes_ask,entry_no_bid,entry_no_ask,spread_cents,expected_fill_price,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,confidence_breakdown_json,baseball_context_json,market_context_json,guardrails_json,blocked_reason,eligible_for_paper,status,created_at,updated_at,dedupe_key,first_seen_at,last_seen_at,seen_count,opening_price_cents,current_mid_price_cents,price_delta_from_open_cents,has_baseline_price,implied_probability_open,implied_probability_current,baseline_explanation,baseline_source,baseline_quality,derivative_type,read_type,selected_derivative_type,derivative_rationale,rejected_derivatives_json
851,trailing_team_total_lag_watch,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,KXMLBTEAMTOTAL-26JUN152010DETHOU,team_total,full_game,HOU,,YES,,,,trailing_team_total_lag,HOU trails 2-0 in inning 3; team total may be lagging,3,top,1,2,0,1--,19,25,,,6,,12.0,48.0,60.0,0.0,48.0,"{""market_mismatch"": 12.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 48.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""DET_defense=58""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T21:03:50.985691,2026-06-15T21:05:51.010497,DET@HOU|KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7|trailing_team_total_lag_watch|3|top|2|0|blocked|rally_still_active|20,2026-06-15T21:03:50.985675,2026-06-15T21:05:51.010497,3,25,22,-3,1,0.25,0.22,"Market moved -3¢ from open (25¢ → 22¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
850,trailing_team_total_lag_watch,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,KXMLBTEAMTOTAL-26JUN151945SDSTL,team_total,full_game,SD,,YES,,,,trailing_team_total_lag,SD trails 3-0 in inning 6; team total may be lagging,6,top,0,0,3,,55,59,,,4,,100.0,50.0,80.0,0.0,80.0,"{""market_mismatch"": 100.0, ""baseball_support"": 50.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 80.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T21:01:50.958807,2026-06-15T21:10:51.510725,SD@STL|KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2|trailing_team_total_lag_watch|6|top|0|3|observed_only||55,2026-06-15T21:01:50.958778,2026-06-15T21:10:51.510725,10,0,57,57,1,0.0,0.57,"Market moved +57¢ from open (0¢ → 57¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
849,trailing_team_total_lag_watch,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN151910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 9-0 in inning 6; team total may be lagging,6,top,0,0,9,,7,63,,,56,,92.0,50.0,0.0,15.0,55.3,"{""market_mismatch"": 92.0, ""baseball_support"": 50.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 55.3}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=56c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=56c > 12c,0,blocked,2026-06-15T21:00:50.840787,2026-06-15T21:09:51.498073,NYM@CIN|KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8|trailing_team_total_lag_watch|6|top|0|9|blocked|wide_spread_hard_block: spread=56c > 12c|35,2026-06-15T21:00:50.840773,2026-06-15T21:09:51.498073,10,12,35,23,1,0.12,0.35,"Market moved +23¢ from open (12¢ → 35¢). Spread is 56¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
848,trailing_team_total_lag_watch,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,KXMLBTEAMTOTAL-26JUN151945SDSTL,team_total,full_game,SD,,YES,,,,trailing_team_total_lag,SD trails 3-0 in inning 5; team total may be lagging,5,bottom,3,0,3,,55,59,,,4,,100.0,50.0,80.0,0.0,80.0,"{""market_mismatch"": 100.0, ""baseball_support"": 50.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 80.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T21:00:50.838353,2026-06-15T21:00:50.838353,SD@STL|KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2|trailing_team_total_lag_watch|5|bottom|0|3|observed_only||55,2026-06-15T21:00:50.838335,2026-06-15T21:00:50.838335,1,0,57,57,1,0.0,0.57,"Market moved +57¢ from open (0¢ → 57¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
847,trailing_team_total_lag_watch,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,KXMLBTEAMTOTAL-26JUN152010DETHOU,team_total,full_game,HOU,,YES,,,,trailing_team_total_lag,HOU trails 2-0 in inning 3; team total may be lagging,3,top,0,2,0,,19,25,,,6,,12.0,48.0,60.0,0.0,48.0,"{""market_mismatch"": 12.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 48.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""DET_defense=58""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:58:50.815367,2026-06-15T21:02:50.973927,DET@HOU|KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7|trailing_team_total_lag_watch|3|top|2|0|observed_only||20,2026-06-15T20:58:50.815349,2026-06-15T21:02:50.973927,5,25,22,-3,1,0.25,0.22,"Market moved -3¢ from open (25¢ → 22¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
846,trailing_team_total_lag_watch,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,KXMLBTEAMTOTAL-26JUN151945SDSTL,team_total,full_game,SD,,YES,,,,trailing_team_total_lag,SD trails 3-0 in inning 5; team total may be lagging,5,bottom,2,0,3,-2-,55,59,,,4,,100.0,50.0,80.0,0.0,80.0,"{""market_mismatch"": 100.0, ""baseball_support"": 50.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 80.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T20:58:50.813615,2026-06-15T20:59:50.826003,SD@STL|KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2|trailing_team_total_lag_watch|5|bottom|0|3|blocked|rally_still_active|55,2026-06-15T20:58:50.813594,2026-06-15T20:59:50.826003,2,0,57,57,1,0.0,0.57,"Market moved +57¢ from open (0¢ → 57¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
845,f5_total_overreaction_fade_watch,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,KXMLBF5TOTAL-26JUN152005MINTEX,f5_total,first_5,,1.0,NO,,,,f5_overreaction,F5 over mid=100c after 1 early-inning scoring play(s); inning 4,4,top,0,3,2,,99,100,,,1,,100.0,21.0,100.0,30.0,71.8,"{""market_mismatch"": 100.0, ""baseball_support"": 21.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 71.8}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": -4.0, ""final_baseball_support_score"": 21.0, ""support_reasons"": [], ""contradiction_reasons"": [""MIN_f5_offense=58"", ""MIN_f5_pit_risk=58""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:57:50.798496,2026-06-15T21:03:50.983467,MIN@TEX|KXMLBF5TOTAL-26JUN152005MINTEX-1|f5_total_overreaction_fade_watch|4|top|3|2|observed_only||100,2026-06-15T20:57:50.798467,2026-06-15T21:03:50.983467,7,0,100,100,1,0.0,1.0,"Market moved +100¢ from open (0¢ → 100¢). Spread is 1¢. First observed baseline, not confirmed open.",first_discovery,medium,f5_total,fluky_scoring_fade,f5_total,F5 total selected because the read is isolated to early-game scoring and F5 market reaction.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total diluted by late innings; edge is in F5""}, {""derivative_type"": ""f5_spread"", ""reason"": ""read is about total scoring volume, not run-line direction""}]"
844,trailing_team_total_lag_watch,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN151910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 9-0 in inning 5; team total may be lagging,5,bottom,0,0,9,,7,63,,,56,,92.0,50.0,0.0,15.0,55.3,"{""market_mismatch"": 92.0, ""baseball_support"": 50.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 55.3}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=56c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=56c > 12c,0,blocked,2026-06-15T20:53:50.745057,2026-06-15T20:59:50.828052,NYM@CIN|KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8|trailing_team_total_lag_watch|5|bottom|0|9|blocked|wide_spread_hard_block: spread=56c > 12c|35,2026-06-15T20:53:50.745038,2026-06-15T20:59:50.828052,7,12,35,23,1,0.12,0.35,"Market moved +23¢ from open (12¢ → 35¢). Spread is 56¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
843,trailing_team_total_lag_watch,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,KXMLBTEAMTOTAL-26JUN152010DETHOU,team_total,full_game,HOU,,YES,,,,trailing_team_total_lag,HOU trails 2-0 in inning 2; team total may be lagging,2,bottom,1,2,0,-2-,19,25,,,6,,12.0,48.0,60.0,0.0,48.0,"{""market_mismatch"": 12.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 48.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""DET_defense=58""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T20:52:50.700597,2026-06-15T20:56:50.785824,DET@HOU|KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7|trailing_team_total_lag_watch|2|bottom|2|0|blocked|rally_still_active|20,2026-06-15T20:52:50.700579,2026-06-15T20:56:50.785824,5,25,22,-3,1,0.25,0.22,"Market moved -3¢ from open (25¢ → 22¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
842,trailing_team_total_lag_watch,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,KXMLBTEAMTOTAL-26JUN151945SDSTL,team_total,full_game,SD,,YES,,,,trailing_team_total_lag,SD trails 2-0 in inning 5; team total may be lagging,5,bottom,0,0,2,1--,55,59,,,4,,100.0,50.0,80.0,0.0,80.0,"{""market_mismatch"": 100.0, ""baseball_support"": 50.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 80.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T20:51:50.686170,2026-06-15T20:57:50.799430,SD@STL|KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2|trailing_team_total_lag_watch|5|bottom|0|2|blocked|rally_still_active|55,2026-06-15T20:51:50.686153,2026-06-15T20:57:50.799430,5,0,57,57,1,0.0,0.57,"Market moved +57¢ from open (0¢ → 57¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
841,trailing_team_total_lag_watch,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,KXMLBTEAMTOTAL-26JUN151945SDSTL,team_total,full_game,SD,,YES,,,,trailing_team_total_lag,SD trails 2-0 in inning 5; team total may be lagging,5,bottom,0,0,2,,55,59,,,4,,100.0,50.0,80.0,0.0,80.0,"{""market_mismatch"": 100.0, ""baseball_support"": 50.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 80.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:50:50.672889,2026-06-15T20:54:50.756123,SD@STL|KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2|trailing_team_total_lag_watch|5|bottom|0|2|observed_only||55,2026-06-15T20:50:50.672865,2026-06-15T20:54:50.756123,3,0,57,57,1,0.0,0.57,"Market moved +57¢ from open (0¢ → 57¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
840,f5_total_overreaction_fade_watch,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,KXMLBF5TOTAL-26JUN152005MINTEX,f5_total,first_5,,1.0,NO,,,,f5_overreaction,F5 over mid=100c after 1 early-inning scoring play(s); inning 3,3,bottom,1,3,2,,99,100,,,1,,100.0,21.0,100.0,30.0,71.8,"{""market_mismatch"": 100.0, ""baseball_support"": 21.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 71.8}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": -4.0, ""final_baseball_support_score"": 21.0, ""support_reasons"": [], ""contradiction_reasons"": [""MIN_f5_offense=58"", ""MIN_f5_pit_risk=58""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:50:50.124828,2026-06-15T20:56:50.783634,MIN@TEX|KXMLBF5TOTAL-26JUN152005MINTEX-1|f5_total_overreaction_fade_watch|3|bottom|3|2|observed_only||100,2026-06-15T20:50:50.124800,2026-06-15T20:56:50.783634,7,0,100,100,1,0.0,1.0,"Market moved +100¢ from open (0¢ → 100¢). Spread is 1¢. First observed baseline, not confirmed open.",first_discovery,medium,f5_total,fluky_scoring_fade,f5_total,F5 total selected because the read is isolated to early-game scoring and F5 market reaction.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total diluted by late innings; edge is in F5""}, {""derivative_type"": ""f5_spread"", ""reason"": ""read is about total scoring volume, not run-line direction""}]"
839,trailing_team_total_lag_watch,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,KXMLBTEAMTOTAL-26JUN152005MINTEX,team_total,full_game,TEX,,YES,,,,trailing_team_total_lag,TEX trails 3-0 in inning 3; team total may be lagging,3,bottom,1,3,0,1--,27,32,,,5,,100.0,55.0,70.0,0.0,79.0,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 79.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""MIN_defense=30""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T20:49:50.111513,2026-06-15T20:49:50.111513,MIN@TEX|KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6|trailing_team_total_lag_watch|3|bottom|3|0|blocked|rally_still_active|30,2026-06-15T20:49:50.111488,2026-06-15T20:49:50.111488,1,0,30,30,1,0.0,0.3,"Market moved +30¢ from open (0¢ → 30¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
838,trailing_team_total_lag_watch,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,KXMLBTEAMTOTAL-26JUN152010DETHOU,team_total,full_game,HOU,,YES,,,,trailing_team_total_lag,HOU trails 2-0 in inning 2; team total may be lagging,2,bottom,0,2,0,,19,25,,,6,,12.0,48.0,60.0,0.0,48.0,"{""market_mismatch"": 12.0, ""baseball_support"": 48.0, ""execution_quality"": 60.0, ""risk_blocker"": 0.0, ""overall_watch"": 48.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""DET_defense=58""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:48:50.101764,2026-06-15T20:57:50.801542,DET@HOU|KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7|trailing_team_total_lag_watch|2|bottom|2|0|observed_only||20,2026-06-15T20:48:50.101749,2026-06-15T20:57:50.801542,5,25,22,-3,1,0.25,0.22,"Market moved -3¢ from open (25¢ → 22¢). Spread is 6¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
837,trailing_team_total_lag_watch,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,KXMLBTEAMTOTAL-26JUN152005MINTEX,team_total,full_game,TEX,,YES,,,,trailing_team_total_lag,TEX trails 3-0 in inning 3; team total may be lagging,3,bottom,0,3,0,,27,32,,,5,,100.0,55.0,70.0,0.0,79.0,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 79.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""MIN_defense=30""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T20:47:50.087582,2026-06-15T20:48:50.099452,MIN@TEX|KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6|trailing_team_total_lag_watch|3|bottom|3|0|observed_only||30,2026-06-15T20:47:50.087559,2026-06-15T20:48:50.099452,2,0,30,30,1,0.0,0.3,"Market moved +30¢ from open (0¢ → 30¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
