game_pk,game_date,game_id,away_abbr,home_abbr,f5_away,f5_home,f5_total,post5_runs,full_total,f5_low_0_3,f5_high_6_plus,post5_high_4_plus,full_over_8_5_proxy,f5_low_then_full_over_proxy,f5_high_then_stall_proxy
746367,2024-07-11,MIA@HOU,MIA,HOU,3,6,9,0,9,0,1,0,1,0,1
746204,2024-07-11,SEA@LAA,SEA,LAA,7,0,7,4,11,0,1,1,1,0,0
747178,2024-07-11,ATL@AZ,ATL,AZ,0,1,1,0,1,1,0,0,0,0,0
745552,2024-07-12,ATH@PHI,ATH,PHI,4,2,6,2,8,0,1,0,0,0,1
746450,2024-07-12,LAD@DET,LAD,DET,2,3,5,2,7,0,0,0,0,0,0
745064,2024-07-12,CLE@TB,CLE,TB,0,2,2,0,2,1,0,0,0,0,0
747012,2024-07-12,NYY@BAL,NYY,BAL,3,1,4,1,5,0,0,0,0,0,0
745800,2024-07-12,COL@NYM,COL,NYM,2,7,9,4,13,0,1,1,1,0,0
746685,2024-07-12,MIA@CIN,MIA,CIN,3,7,10,1,11,0,1,0,1,0,1
746936,2024-07-12,KC@BOS,KC,BOS,5,1,6,1,7,0,1,0,0,0,1
745965,2024-07-12,WSN@MIL,WSN,MIL,4,2,6,1,7,0,1,0,0,0,1
746371,2024-07-12,TEX@HOU,TEX,HOU,0,3,3,6,9,1,0,1,1,1,0
746774,2024-07-12,PIT@CWS,PIT,CWS,2,1,3,2,5,1,0,0,0,0,0
745153,2024-07-12,CHC@STL,CHC,STL,2,0,2,4,6,1,0,1,0,0,0
746207,2024-07-12,SEA@LAA,SEA,LAA,4,4,8,3,11,0,1,0,1,0,0
745390,2024-07-12,ATL@SD,ATL,SD,4,1,5,2,7,0,0,0,0,0,0
747175,2024-07-12,TOR@AZ,TOR,AZ,1,2,3,6,9,1,0,1,1,1,0
745312,2024-07-12,MIN@SF,MIN,SF,0,4,4,4,8,0,0,1,0,0,0
746447,2024-07-13,LAD@DET,LAD,DET,5,4,9,11,20,0,1,1,1,0,0
746766,2024-07-13,PIT@CWS,PIT,CWS,1,0,1,7,8,1,0,1,0,0,0
745152,2024-07-13,CHC@STL,CHC,STL,2,11,13,1,14,0,1,0,1,0,1
745549,2024-07-13,ATH@PHI,ATH,PHI,2,6,8,8,16,0,1,1,1,0,0
747013,2024-07-13,NYY@BAL,NYY,BAL,6,1,7,0,7,0,1,0,0,0,1
745067,2024-07-13,CLE@TB,CLE,TB,2,2,4,2,6,0,0,0,0,0,0
745798,2024-07-13,COL@NYM,COL,NYM,3,4,7,3,10,0,1,0,1,0,0
745963,2024-07-13,WSN@MIL,WSN,MIL,3,5,8,3,11,0,1,0,1,0,0
746369,2024-07-13,TEX@HOU,TEX,HOU,1,1,2,1,3,1,0,0,0,0,0
746687,2024-07-13,MIA@CIN,MIA,CIN,5,7,12,4,16,0,1,1,1,0,0
746930,2024-07-13,KC@BOS,KC,BOS,0,5,5,0,5,0,0,0,0,0,0
745311,2024-07-13,MIN@SF,MIN,SF,2,2,4,2,6,0,0,0,0,0,0
745392,2024-07-13,ATL@SD,ATL,SD,0,2,2,2,4,1,0,0,0,0,0
745175,2024-07-13,CHC@STL,CHC,STL,4,3,7,2,9,0,1,0,1,0,1
746202,2024-07-13,SEA@LAA,SEA,LAA,1,2,3,0,3,1,0,0,0,0,0
747177,2024-07-13,TOR@AZ,TOR,AZ,1,5,6,7,13,0,1,1,1,0,0
747009,2024-07-14,NYY@BAL,NYY,BAL,2,3,5,6,11,0,0,1,1,0,0
745551,2024-07-14,ATH@PHI,ATH,PHI,4,1,5,16,21,0,0,1,1,0,0
746932,2024-07-14,KC@BOS,KC,BOS,2,4,6,3,9,0,1,0,1,0,0
745066,2024-07-14,CLE@TB,CLE,TB,0,1,1,1,2,1,0,0,0,0,0
745797,2024-07-14,COL@NYM,COL,NYM,3,3,6,7,13,0,1,1,1,0,0
746449,2024-07-14,LAD@DET,LAD,DET,3,1,4,3,7,0,0,0,0,0,0
746686,2024-07-14,MIA@CIN,MIA,CIN,2,0,2,3,5,1,0,0,0,0,0
745962,2024-07-14,WSN@MIL,WSN,MIL,2,7,9,3,12,0,1,0,1,0,0
746370,2024-07-14,TEX@HOU,TEX,HOU,2,1,3,3,6,1,0,0,0,0,0
746769,2024-07-14,PIT@CWS,PIT,CWS,4,3,7,6,13,0,1,1,1,0,0
745151,2024-07-14,CHC@STL,CHC,STL,4,2,6,5,11,0,1,1,1,0,0
745314,2024-07-14,MIN@SF,MIN,SF,0,2,2,3,5,1,0,0,0,0,0
746201,2024-07-14,SEA@LAA,SEA,LAA,0,0,0,5,5,1,0,1,0,0,0
745385,2024-07-14,ATL@SD,ATL,SD,2,1,3,6,9,1,0,1,1,1,0
747176,2024-07-14,TOR@AZ,TOR,AZ,7,7,14,1,15,0,1,0,1,0,1
746854,2024-07-19,AZ@CHC,AZ,CHC,5,0,5,2,7,0,0,0,0,0,0
745481,2024-07-19,PHI@PIT,PHI,PIT,7,4,11,4,15,0,1,1,1,0,0
744829,2024-07-19,CIN@WSN,CIN,WSN,1,7,8,5,13,0,1,1,1,0,0
745721,2024-07-19,TB@NYY,TB,NYY,0,5,5,2,7,0,0,0,0,0,0
744911,2024-07-19,DET@TOR,DET,TOR,3,0,3,6,9,1,0,1,1,1,0
746040,2024-07-19,NYM@MIA,NYM,MIA,2,5,7,3,10,0,1,0,1,0,0
746618,2024-07-19,SD@CLE,SD,CLE,0,1,1,6,7,1,0,1,0,0,0
744990,2024-07-19,BAL@TEX,BAL,TEX,6,1,7,3,10,0,1,0,1,0,0
746284,2024-07-19,CWS@KC,CWS,KC,0,7,7,1,8,0,1,0,0,0,1
746531,2024-07-19,SF@COL,SF,COL,3,0,3,7,10,1,0,1,1,1,0
745640,2024-07-19,LAA@ATH,LAA,ATH,2,6,8,8,16,0,1,1,1,0,0
745228,2024-07-19,HOU@SEA,HOU,SEA,3,0,3,0,3,1,0,0,0,0,0
746123,2024-07-19,BOS@LAD,BOS,LAD,1,0,1,4,5,1,0,1,0,0,0
745720,2024-07-20,TB@NYY,TB,NYY,6,0,6,4,10,0,1,1,1,0,0
747093,2024-07-20,STL@ATL,STL,ATL,0,0,0,5,5,1,0,1,0,0,0
744910,2024-07-20,DET@TOR,DET,TOR,1,0,1,9,10,1,0,1,1,1,0
745638,2024-07-20,LAA@ATH,LAA,ATH,1,7,8,2,10,0,1,0,1,0,1
746041,2024-07-20,NYM@MIA,NYM,MIA,1,0,1,0,1,1,0,0,0,0,0
745478,2024-07-20,PHI@PIT,PHI,PIT,0,0,0,5,5,1,0,1,0,0,0
744830,2024-07-20,CIN@WSN,CIN,WSN,4,3,7,2,9,0,1,0,1,0,1
744994,2024-07-20,BAL@TEX,BAL,TEX,5,2,7,5,12,0,1,1,1,0,0
745880,2024-07-20,MIL@MIN,MIL,MIN,1,0,1,11,12,1,0,1,1,1,0
746286,2024-07-20,CWS@KC,CWS,KC,0,4,4,3,7,0,0,0,0,0,0
746613,2024-07-20,SD@CLE,SD,CLE,3,0,3,4,7,1,0,1,0,0,0
746121,2024-07-20,BOS@LAD,BOS,LAD,2,1,3,10,13,1,0,1,1,1,0
746852,2024-07-20,AZ@CHC,AZ,CHC,3,0,3,0,3,1,0,0,0,0,0
747096,2024-07-20,STL@ATL,STL,ATL,6,2,8,6,14,0,1,1,1,0,0
746527,2024-07-20,SF@COL,SF,COL,2,4,6,1,7,0,1,0,0,0,1
745229,2024-07-20,HOU@SEA,HOU,SEA,1,0,1,5,6,1,0,1,0,0,0
745882,2024-07-21,MIL@MIN,MIL,MIN,4,5,9,6,15,0,1,1,1,0,0
744831,2024-07-21,CIN@WSN,CIN,WSN,2,2,4,3,7,0,0,0,0,0,0
745470,2024-07-21,PHI@PIT,PHI,PIT,2,0,2,4,6,1,0,1,0,0,0
745722,2024-07-21,TB@NYY,TB,NYY,3,0,3,7,10,1,0,1,1,1,0
747094,2024-07-21,STL@ATL,STL,ATL,4,2,6,2,8,0,1,0,0,0,1
744909,2024-07-21,DET@TOR,DET,TOR,4,4,8,1,9,0,1,0,1,0,1
746042,2024-07-21,NYM@MIA,NYM,MIA,2,3,5,1,6,0,0,0,0,0,0
746610,2024-07-21,SD@CLE,SD,CLE,2,0,2,1,3,1,0,0,0,0,0
746287,2024-07-21,CWS@KC,CWS,KC,0,0,0,5,5,1,0,1,0,0,0
746853,2024-07-21,AZ@CHC,AZ,CHC,0,0,0,3,3,1,0,0,0,0,0
744991,2024-07-21,BAL@TEX,BAL,TEX,0,3,3,2,5,1,0,0,0,0,0
746528,2024-07-21,SF@COL,SF,COL,3,2,5,0,5,0,0,0,0,0,0
745633,2024-07-21,LAA@ATH,LAA,ATH,2,3,5,8,13,0,0,1,1,0,0
745230,2024-07-21,HOU@SEA,HOU,SEA,1,3,4,6,10,0,0,1,1,0,0
746125,2024-07-21,BOS@LAD,BOS,LAD,2,6,8,7,15,0,1,1,1,0,0
745717,2024-07-22,TB@NYY,TB,NYY,1,5,6,4,10,0,1,1,1,0,0
745473,2024-07-22,STL@PIT,STL,PIT,1,1,2,1,3,1,0,0,0,0,0
746034,2024-07-22,NYM@MIA,NYM,MIA,5,2,7,3,10,0,1,0,1,0,0
746612,2024-07-22,DET@CLE,DET,CLE,4,1,5,5,10,0,0,1,1,0,0
747095,2024-07-22,CIN@ATL,CIN,ATL,4,0,4,1,5,0,0,0,0,0,0
745881,2024-07-22,PHI@MIN,PHI,MIN,2,3,5,4,9,0,0,1,1,0,0
744988,2024-07-22,CWS@TEX,CWS,TEX,2,2,4,3,7,0,0,0,0,0,0
746850,2024-07-22,MIL@CHC,MIL,CHC,0,2,2,2,4,1,0,0,0,0,0
746280,2024-07-22,AZ@KC,AZ,KC,3,9,12,2,14,0,1,0,1,0,1
746526,2024-07-22,BOS@COL,BOS,COL,4,4,8,9,17,0,1,1,1,0,0
745232,2024-07-22,LAA@SEA,LAA,SEA,0,1,1,3,4,1,0,0,0,0,0
745635,2024-07-22,HOU@ATH,HOU,ATH,0,4,4,0,4,0,0,0,0,0,0
746124,2024-07-22,SF@LAD,SF,LAD,1,1,2,3,5,1,0,0,0,0,0
745475,2024-07-23,STL@PIT,STL,PIT,1,0,1,2,3,1,0,0,0,0,0
746036,2024-07-23,BAL@MIA,BAL,MIA,3,6,9,0,9,0,1,0,1,0,1
746614,2024-07-23,DET@CLE,DET,CLE,2,3,5,4,9,0,0,1,1,0,0
744828,2024-07-23,SD@WSN,SD,WSN,2,0,2,2,4,1,0,0,0,0,0
745715,2024-07-23,NYM@NYY,NYM,NYY,1,1,2,3,5,1,0,0,0,0,0
744904,2024-07-23,TB@TOR,TB,TOR,3,0,3,3,6,1,0,0,0,0,0
745878,2024-07-23,PHI@MIN,PHI,MIN,0,0,0,3,3,1,0,0,0,0,0
744985,2024-07-23,CWS@TEX,CWS,TEX,1,2,3,2,5,1,0,0,0,0,0
746848,2024-07-23,MIL@CHC,MIL,CHC,0,0,0,1,1,1,0,0,0,0,0
746281,2024-07-23,AZ@KC,AZ,KC,5,1,6,2,8,0,1,0,0,0,1
746524,2024-07-23,BOS@COL,BOS,COL,6,0,6,0,6,0,1,0,0,0,1
745227,2024-07-23,LAA@SEA,LAA,SEA,5,1,6,0,6,0,1,0,0,0,1
745632,2024-07-23,HOU@ATH,HOU,ATH,1,6,7,3,10,0,1,0,1,0,0
746118,2024-07-23,SF@LAD,SF,LAD,1,4,5,2,7,0,0,0,0,0,0
747091,2024-07-24,CIN@ATL,CIN,ATL,9,4,13,0,13,0,1,0,1,0,1
745472,2024-07-24,STL@PIT,STL,PIT,0,5,5,0,5,0,0,0,0,0,0
745877,2024-07-24,PHI@MIN,PHI,MIN,1,1,2,7,9,1,0,1,1,1,0
746851,2024-07-24,MIL@CHC,MIL,CHC,1,2,3,2,5,1,0,0,0,0,0
746525,2024-07-24,BOS@COL,BOS,COL,3,13,16,11,27,0,1,1,1,0,0
745634,2024-07-24,HOU@ATH,HOU,ATH,3,1,4,5,9,0,0,1,1,0,0
745231,2024-07-24,LAA@SEA,LAA,SEA,0,1,1,2,3,1,0,0,0,0,0
746035,2024-07-24,BAL@MIA,BAL,MIA,0,3,3,6,9,1,0,1,1,1,0
746611,2024-07-24,DET@CLE,DET,CLE,1,1,2,1,3,1,0,0,0,0,0
744824,2024-07-24,SD@WSN,SD,WSN,12,3,15,0,15,0,1,0,1,0,1
745716,2024-07-24,NYM@NYY,NYM,NYY,5,2,7,8,15,0,1,1,1,0,0
744905,2024-07-24,TB@TOR,TB,TOR,1,2,3,6,9,1,0,1,1,1,0
744989,2024-07-24,CWS@TEX,CWS,TEX,2,3,5,7,12,0,0,1,1,0,0
746279,2024-07-24,AZ@KC,AZ,KC,3,4,7,7,14,0,1,1,1,0,0
746119,2024-07-24,SF@LAD,SF,LAD,2,1,3,8,11,1,0,1,1,1,0
744827,2024-07-25,SD@WSN,SD,WSN,3,0,3,0,3,1,0,0,0,0,0
746037,2024-07-25,BAL@MIA,BAL,MIA,6,0,6,7,13,0,1,1,1,0,0
746609,2024-07-25,DET@CLE,DET,CLE,3,0,3,0,3,1,0,0,0,0,0
744984,2024-07-25,CWS@TEX,CWS,TEX,1,2,3,0,3,1,0,0,0,0,0
744907,2024-07-25,TB@TOR,TB,TOR,3,0,3,10,13,1,0,1,1,1,0
746117,2024-07-25,SF@LAD,SF,LAD,2,4,6,4,10,0,1,1,1,0,0
745794,2024-07-25,ATL@NYM,ATL,NYM,1,2,3,2,5,1,0,0,0,0,0
746199,2024-07-25,ATH@LAA,ATH,LAA,6,5,11,0,11,0,1,0,1,0,1
745554,2024-07-26,CLE@PHI,CLE,PHI,3,1,4,0,4,0,0,0,0,0,0
746448,2024-07-26,MIN@DET,MIN,DET,6,2,8,4,12,0,1,1,1,0,0
745068,2024-07-26,CIN@TB,CIN,TB,2,2,4,1,5,0,0,0,0,0,0
747010,2024-07-26,SD@BAL,SD,BAL,0,2,2,8,10,1,0,1,1,1,0
744906,2024-07-26,TEX@TOR,TEX,TOR,5,4,9,2,11,0,1,0,1,0,1
745792,2024-07-26,ATL@NYM,ATL,NYM,2,8,10,2,12,0,1,0,1,0,1
746933,2024-07-26,NYY@BOS,NYY,BOS,3,4,7,9,16,0,1,1,1,0,0
745964,2024-07-26,MIA@MIL,MIA,MIL,5,2,7,1,8,0,1,0,0,0,1
746277,2024-07-26,CHC@KC,CHC,KC,0,6,6,0,6,0,1,0,0,0,1
746361,2024-07-26,LAD@HOU,LAD,HOU,0,4,4,1,5,0,0,0,0,0,0
746767,2024-07-26,SEA@CWS,SEA,CWS,10,0,10,0,10,0,1,0,1,0,1
745146,2024-07-26,WSN@STL,WSN,STL,5,6,11,7,18,0,1,1,1,0,0
746200,2024-07-26,ATH@LAA,ATH,LAA,2,4,6,3,9,0,1,0,1,0,0
747174,2024-07-26,PIT@AZ,PIT,AZ,3,1,4,3,7,0,0,0,0,0,0
745315,2024-07-26,COL@SF,COL,SF,1,6,7,8,15,0,1,1,1,0,0
744908,2024-07-27,TEX@TOR,TEX,TOR,3,5,8,2,10,0,1,0,1,0,1
747006,2024-07-27,SD@BAL,SD,BAL,4,0,4,9,13,0,0,1,1,0,0
745059,2024-07-27,CIN@TB,CIN,TB,0,4,4,0,4,0,0,0,0,0,0
745793,2024-07-27,ATL@NYM,ATL,NYM,3,0,3,1,4,1,0,0,0,0,0
745553,2024-07-27,CLE@PHI,CLE,PHI,0,7,7,1,8,0,1,0,0,0,1
746446,2024-07-27,MIN@DET,MIN,DET,2,1,3,6,9,1,0,1,1,1,0
745307,2024-07-27,COL@SF,COL,SF,0,1,1,4,5,1,0,1,0,0,0
745310,2024-07-27,COL@SF,COL,SF,0,4,4,1,5,0,0,0,0,0,0
745966,2024-07-27,MIA@MIL,MIA,MIL,2,3,5,5,10,0,0,1,1,0,0
746278,2024-07-27,CHC@KC,CHC,KC,3,1,4,9,13,0,0,1,1,0,0
746362,2024-07-27,LAD@HOU,LAD,HOU,4,0,4,9,13,0,0,1,1,0,0
745150,2024-07-27,WSN@STL,WSN,STL,2,0,2,15,17,1,0,1,1,1,0
746768,2024-07-27,SEA@CWS,SEA,CWS,5,1,6,3,9,0,1,0,1,0,0
746931,2024-07-27,NYY@BOS,NYY,BOS,5,6,11,8,19,0,1,1,1,0,0
747171,2024-07-27,PIT@AZ,PIT,AZ,4,6,10,4,14,0,1,1,1,0,0
746203,2024-07-27,ATH@LAA,ATH,LAA,3,1,4,0,4,0,0,0,0,0,0
745063,2024-07-28,CIN@TB,CIN,TB,1,0,1,2,3,1,0,0,0,0,0
745550,2024-07-28,CLE@PHI,CLE,PHI,3,3,6,1,7,0,1,0,0,0,1
747008,2024-07-28,SD@BAL,SD,BAL,3,6,9,5,14,0,1,1,1,0,0
744902,2024-07-28,TEX@TOR,TEX,TOR,0,6,6,4,10,0,1,1,1,0,0
745795,2024-07-28,ATL@NYM,ATL,NYM,4,0,4,7,11,0,0,1,1,0,0
746445,2024-07-28,MIN@DET,MIN,DET,2,0,2,3,5,1,0,0,0,0,0
745961,2024-07-28,MIA@MIL,MIA,MIL,1,6,7,1,8,0,1,0,0,0,1
746274,2024-07-28,CHC@KC,CHC,KC,2,3,5,5,10,0,0,1,1,0,0
746364,2024-07-28,LAD@HOU,LAD,HOU,1,0,1,7,8,1,0,1,0,0,0
746770,2024-07-28,SEA@CWS,SEA,CWS,6,1,7,2,9,0,1,0,1,0,1
745145,2024-07-28,WSN@STL,WSN,STL,2,2,4,3,7,0,0,0,0,0,0
745305,2024-07-28,COL@SF,COL,SF,1,3,4,5,9,0,0,1,1,0,0
746195,2024-07-28,ATH@LAA,ATH,LAA,6,8,14,0,14,0,1,0,1,0,1
747173,2024-07-28,PIT@AZ,PIT,AZ,0,2,2,9,11,1,0,1,1,1,0
746929,2024-07-28,NYY@BOS,NYY,BOS,4,2,6,4,10,0,1,1,1,0,0
747007,2024-07-29,TOR@BAL,TOR,BAL,3,10,13,3,16,0,1,0,1,0,0
747039,2024-07-29,TOR@BAL,TOR,BAL,6,3,9,3,12,0,1,0,1,0,0
745547,2024-07-29,NYY@PHI,NYY,PHI,7,2,9,9,18,0,1,1,1,0,0
746444,2024-07-29,CLE@DET,CLE,DET,4,0,4,8,12,0,0,1,1,0,0
745791,2024-07-29,MIN@NYM,MIN,NYM,1,6,7,10,17,0,1,1,1,0,0
746684,2024-07-29,CHC@CIN,CHC,CIN,0,6,6,2,8,0,1,0,0,0,1
746928,2024-07-29,SEA@BOS,SEA,BOS,1,12,13,8,21,0,1,1,1,0,0
745147,2024-07-29,TEX@STL,TEX,STL,3,2,5,4,9,0,0,1,1,0,0
745959,2024-07-29,ATL@MIL,ATL,MIL,2,1,3,8,11,1,0,1,1,1,0
746360,2024-07-29,PIT@HOU,PIT,HOU,0,2,2,6,8,1,0,1,0,0,0
746765,2024-07-29,KC@CWS,KC,CWS,2,2,4,9,13,0,0,1,1,0,0
747172,2024-07-29,WSN@AZ,WSN,AZ,6,2,8,9,17,0,1,1,1,0,0
746441,2024-07-30,CLE@DET,CLE,DET,2,0,2,3,5,1,0,0,0,0,0
747005,2024-07-30,TOR@BAL,TOR,BAL,1,6,7,1,8,0,1,0,0,0,1
745546,2024-07-30,NYY@PHI,NYY,PHI,1,4,5,8,13,0,0,1,1,0,0
745060,2024-07-30,MIA@TB,MIA,TB,3,1,4,8,12,0,0,1,1,0,0
745787,2024-07-30,MIN@NYM,MIN,NYM,0,2,2,0,2,1,0,0,0,0,0
746683,2024-07-30,CHC@CIN,CHC,CIN,0,5,5,4,9,0,0,1,1,0,0
746926,2024-07-30,SEA@BOS,SEA,BOS,7,3,10,6,16,0,1,1,1,0,0
745149,2024-07-30,TEX@STL,TEX,STL,1,8,9,0,9,0,1,0,1,0,1
745958,2024-07-30,ATL@MIL,ATL,MIL,5,0,5,1,6,0,0,0,0,0,0
746365,2024-07-30,PIT@HOU,PIT,HOU,3,1,4,4,8,0,0,1,0,0,0
746763,2024-07-30,KC@CWS,KC,CWS,1,2,3,4,7,1,0,1,0,0,0
746197,2024-07-30,COL@LAA,COL,LAA,6,7,13,4,17,0,1,1,1,0,0
745389,2024-07-30,LAD@SD,LAD,SD,5,3,8,3,11,0,1,0,1,0,0
747167,2024-07-30,WSN@AZ,WSN,AZ,0,11,11,6,17,0,1,1,1,0,0
745309,2024-07-30,ATH@SF,ATH,SF,4,0,4,3,7,0,0,0,0,0,0
745061,2024-07-31,MIA@TB,MIA,TB,4,2,6,2,8,0,1,0,0,0,1
745543,2024-07-31,NYY@PHI,NYY,PHI,4,3,7,4,11,0,1,1,1,0,0
747003,2024-07-31,TOR@BAL,TOR,BAL,3,9,12,2,14,0,1,0,1,0,1
745789,2024-07-31,MIN@NYM,MIN,NYM,7,2,9,2,11,0,1,0,1,0,1
745960,2024-07-31,ATL@MIL,ATL,MIL,2,2,4,4,8,0,0,1,0,0,0
746764,2024-07-31,KC@CWS,KC,CWS,6,3,9,4,13,0,1,1,1,0,0
745148,2024-07-31,TEX@STL,TEX,STL,0,8,8,3,11,0,1,0,1,0,0
747170,2024-07-31,WSN@AZ,WSN,AZ,1,1,2,7,9,1,0,1,1,1,0
746925,2024-07-31,SEA@BOS,SEA,BOS,2,1,3,2,5,1,0,0,0,0,0
746678,2024-07-31,CHC@CIN,CHC,CIN,6,3,9,8,17,0,1,1,1,0,0
746363,2024-07-31,PIT@HOU,PIT,HOU,4,3,7,2,9,0,1,0,1,0,1
745386,2024-07-31,LAD@SD,LAD,SD,1,7,8,1,9,0,1,0,1,0,1
746198,2024-07-31,COL@LAA,COL,LAA,1,1,2,1,3,1,0,0,0,0,0
745306,2024-07-31,ATH@SF,ATH,SF,0,1,1,0,1,1,0,0,0,0,0
746442,2024-08-01,KC@DET,KC,DET,3,1,4,4,8,0,0,1,0,0,0
746607,2024-08-01,BAL@CLE,BAL,CLE,2,5,7,6,13,0,1,1,1,0,0
747092,2024-08-01,MIA@ATL,MIA,ATL,1,4,5,1,6,0,0,0,0,0,0
746849,2024-08-01,STL@CHC,STL,CHC,1,1,2,7,9,1,0,1,1,1,0
746196,2024-08-01,COL@LAA,COL,LAA,2,2,4,5,9,0,0,1,1,0,0
746845,2024-08-02,STL@CHC,STL,CHC,1,5,6,3,9,0,1,0,1,0,0
745471,2024-08-02,AZ@PIT,AZ,PIT,5,3,8,9,17,0,1,1,1,0,0
746443,2024-08-02,KC@DET,KC,DET,3,2,5,6,11,0,0,1,1,0,0
744825,2024-08-02,MIL@WSN,MIL,WSN,3,3,6,5,11,0,1,1,1,0,0
745719,2024-08-02,TOR@NYY,TOR,NYY,7,5,12,1,13,0,1,0,1,0,1
746605,2024-08-02,BAL@CLE,BAL,CLE,1,4,5,7,12,0,0,1,1,0,0
746679,2024-08-02,SF@CIN,SF,CIN,2,0,2,1,3,1,0,0,0,0,0
747089,2024-08-02,MIA@ATL,MIA,ATL,3,1,4,4,8,0,0,1,0,0,0
744986,2024-08-02,BOS@TEX,BOS,TEX,7,3,10,7,17,0,1,1,1,0,0
745875,2024-08-02,CWS@MIN,CWS,MIN,2,4,6,6,12,0,1,1,1,0,0
746354,2024-08-02,TB@HOU,TB,HOU,2,2,4,1,5,0,0,0,0,0,0
746193,2024-08-02,NYM@LAA,NYM,LAA,3,1,4,2,6,0,0,0,0,0,0
745224,2024-08-02,PHI@SEA,PHI,SEA,0,9,9,3,12,0,1,0,1,0,0
745387,2024-08-02,COL@SD,COL,SD,1,2,3,4,7,1,0,1,0,0,0
745631,2024-08-02,LAD@ATH,LAD,ATH,2,6,8,3,11,0,1,0,1,0,0
745714,2024-08-03,TOR@NYY,TOR,NYY,1,6,7,4,11,0,1,1,1,0,0
746846,2024-08-03,STL@CHC,STL,CHC,1,4,5,4,9,0,0,1,1,0,0
744823,2024-08-03,MIL@WSN,MIL,WSN,1,6,7,3,10,0,1,0,1,0,0
746440,2024-08-03,KC@DET,KC,DET,0,0,0,11,11,1,0,1,1,1,0
745474,2024-08-03,AZ@PIT,AZ,PIT,1,1,2,4,6,1,0,1,0,0,0
744987,2024-08-03,BOS@TEX,BOS,TEX,3,4,7,4,11,0,1,1,1,0,0
745876,2024-08-03,CWS@MIN,CWS,MIN,1,2,3,5,8,1,0,1,0,0,0
746358,2024-08-03,TB@HOU,TB,HOU,2,1,3,4,7,1,0,1,0,0,0
746608,2024-08-03,BAL@CLE,BAL,CLE,3,2,5,6,11,0,0,1,1,0,0
746681,2024-08-03,SF@CIN,SF,CIN,0,6,6,4,10,0,1,1,1,0,0
747087,2024-08-03,MIA@ATL,MIA,ATL,3,3,6,1,7,0,1,0,0,0,1
745388,2024-08-03,COL@SD,COL,SD,1,1,2,3,5,1,0,0,0,0,0
745636,2024-08-03,LAD@ATH,LAD,ATH,2,0,2,8,10,1,0,1,1,1,0
746194,2024-08-03,NYM@LAA,NYM,LAA,0,2,2,7,9,1,0,1,1,1,0
745225,2024-08-03,PHI@SEA,PHI,SEA,5,1,6,5,11,0,1,1,1,0,0
746680,2024-08-04,SF@CIN,SF,CIN,2,2,4,6,10,0,0,1,1,0,0
744826,2024-08-04,MIL@WSN,MIL,WSN,0,1,1,6,7,1,0,1,0,0,0
745468,2024-08-04,AZ@PIT,AZ,PIT,0,4,4,7,11,0,0,1,1,0,0
745718,2024-08-04,TOR@NYY,TOR,NYY,2,0,2,5,7,1,0,1,0,0,0
747088,2024-08-04,MIA@ATL,MIA,ATL,6,0,6,1,7,0,1,0,0,0,1
746439,2024-08-04,KC@DET,KC,DET,0,2,2,3,5,1,0,0,0,0,0
746606,2024-08-04,BAL@CLE,BAL,CLE,6,5,11,3,14,0,1,0,1,0,0
745879,2024-08-04,CWS@MIN,CWS,MIN,3,8,11,9,20,0,1,1,1,0,0
746356,2024-08-04,TB@HOU,TB,HOU,1,0,1,0,1,1,0,0,0,0,0
744979,2024-08-04,BOS@TEX,BOS,TEX,3,2,5,4,9,0,0,1,1,0,0
745627,2024-08-04,LAD@ATH,LAD,ATH,3,2,5,0,5,0,0,0,0,0,0
746191,2024-08-04,NYM@LAA,NYM,LAA,2,3,5,0,5,0,0,0,0,0,0
745222,2024-08-04,PHI@SEA,PHI,SEA,1,0,1,5,6,1,0,1,0,0,0
745384,2024-08-04,COL@SD,COL,SD,1,3,4,8,12,0,0,1,1,0,0
746844,2024-08-04,STL@CHC,STL,CHC,2,4,6,2,8,0,1,0,0,0,1
745184,2024-08-05,NYM@STL,NYM,STL,5,0,5,1,6,0,0,0,0,0,0
746038,2024-08-05,CIN@MIA,CIN,MIA,7,0,7,6,13,0,1,1,1,0,0
746600,2024-08-05,AZ@CLE,AZ,CLE,2,3,5,8,13,0,0,1,1,0,0
744821,2024-08-05,SF@WSN,SF,WSN,4,0,4,1,5,0,0,0,0,0,0
744982,2024-08-05,HOU@TEX,HOU,TEX,1,1,2,5,7,1,0,1,0,0,0
746847,2024-08-05,MIN@CHC,MIN,CHC,2,0,2,1,3,1,0,0,0,0,0
746276,2024-08-05,BOS@KC,BOS,KC,2,2,4,10,14,0,0,1,1,0,0
745628,2024-08-05,CWS@ATH,CWS,ATH,1,3,4,2,6,0,0,0,0,0,0
746116,2024-08-05,PHI@LAD,PHI,LAD,2,4,6,2,8,0,1,0,0,0,1
745467,2024-08-06,SD@PIT,SD,PIT,4,0,4,2,6,0,0,0,0,0,0
746033,2024-08-06,CIN@MIA,CIN,MIA,7,2,9,1,10,0,1,0,1,0,1
744817,2024-08-06,SF@WSN,SF,WSN,5,8,13,3,16,0,1,0,1,0,0
744901,2024-08-06,BAL@TOR,BAL,TOR,0,0,0,7,7,1,0,1,0,0,0
747086,2024-08-06,MIL@ATL,MIL,ATL,7,0,7,3,10,0,1,0,1,0,0
