season,combo,feature_value,outcome,count,feature_rate,baseline_rate,lift
2025,home_away+opponent_strength_bucket,home__55_60,team_f5_runs_2plus,388,0.5619,0.5754,-0.0135
2023,home_away+opponent_strength_bucket,home__55_60,team_post5_runs_2plus,325,0.4462,0.4955,-0.0493
2024,home_away+opponent_strength_bucket,home__55_60,team_post5_runs_2plus,386,0.443,0.4773,-0.0343
2025,home_away+opponent_strength_bucket,home__55_60,team_post5_runs_2plus,388,0.4459,0.4701,-0.0242
2023,home_away+opponent_strength_bucket,home__55_60,team_runs_4plus,325,0.5323,0.5745,-0.0422
2024,home_away+opponent_strength_bucket,home__55_60,team_runs_4plus,386,0.5648,0.55,0.0148
2025,home_away+opponent_strength_bucket,home__55_60,team_runs_4plus,388,0.5361,0.5493,-0.0132
2023,home_away+opponent_strength_bucket,home__55_60,team_runs_5plus,325,0.4185,0.4529,-0.0344
2024,home_away+opponent_strength_bucket,home__55_60,team_runs_5plus,386,0.4171,0.4252,-0.0081
2025,home_away+opponent_strength_bucket,home__55_60,team_runs_5plus,388,0.4356,0.4166,0.019
2023,home_away+opponent_strength_bucket,home__55_60,team_trailed_early_1to3,325,0.5231,0.4889,0.0342
2024,home_away+opponent_strength_bucket,home__55_60,team_trailed_early_1to3,386,0.5233,0.4826,0.0407
2025,home_away+opponent_strength_bucket,home__55_60,team_trailed_early_1to3,388,0.4742,0.4927,-0.0185
2023,home_away+opponent_strength_bucket,home__55_60,team_won,325,0.4523,0.5,-0.0477
2024,home_away+opponent_strength_bucket,home__55_60,team_won,386,0.4845,0.498,-0.0135
2025,home_away+opponent_strength_bucket,home__55_60,team_won,388,0.5077,0.5,0.0077
2023,home_away+opponent_strength_bucket,home__60_plus,f5_total_4plus,190,0.6737,0.6342,0.0395
2024,home_away+opponent_strength_bucket,home__60_plus,f5_total_4plus,166,0.6566,0.6211,0.0355
2025,home_away+opponent_strength_bucket,home__60_plus,f5_total_4plus,124,0.629,0.6226,0.0064
2023,home_away+opponent_strength_bucket,home__60_plus,f5_total_5plus,190,0.5474,0.531,0.0164
2024,home_away+opponent_strength_bucket,home__60_plus,f5_total_5plus,166,0.4699,0.4957,-0.0258
2025,home_away+opponent_strength_bucket,home__60_plus,f5_total_5plus,124,0.4839,0.4925,-0.0086
2023,home_away+opponent_strength_bucket,home__60_plus,game_total_10plus,190,0.4263,0.4257,0.0006
2024,home_away+opponent_strength_bucket,home__60_plus,game_total_10plus,166,0.3795,0.3805,-0.001
2025,home_away+opponent_strength_bucket,home__60_plus,game_total_10plus,124,0.3952,0.3911,0.0041
2023,home_away+opponent_strength_bucket,home__60_plus,game_total_9plus,190,0.5263,0.5237,0.0026
2024,home_away+opponent_strength_bucket,home__60_plus,game_total_9plus,166,0.4699,0.4863,-0.0164
2025,home_away+opponent_strength_bucket,home__60_plus,game_total_9plus,124,0.5484,0.4853,0.0631
2023,home_away+opponent_strength_bucket,home__60_plus,opponent_blew_early_small_lead,190,0.2947,0.2853,0.0094
2024,home_away+opponent_strength_bucket,home__60_plus,opponent_blew_early_small_lead,166,0.2831,0.2697,0.0134
2025,home_away+opponent_strength_bucket,home__60_plus,opponent_blew_early_small_lead,124,0.3468,0.2877,0.0591
2023,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_4plus,190,0.6684,0.5745,0.0939
2024,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_4plus,166,0.6084,0.55,0.0584
2025,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_4plus,124,0.5242,0.5493,-0.0251
2023,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_5plus,190,0.5158,0.4529,0.0629
2024,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_5plus,166,0.4639,0.4252,0.0387
2025,home_away+opponent_strength_bucket,home__60_plus,opponent_runs_5plus,124,0.379,0.4166,-0.0376
2023,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_scored_next2,190,0.3684,0.3316,0.0368
2024,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_scored_next2,166,0.3795,0.3148,0.0647
2025,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_scored_next2,124,0.4113,0.3279,0.0834
2023,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_tied_or_led_later,190,0.2947,0.2853,0.0094
2024,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_tied_or_led_later,166,0.2831,0.2697,0.0134
2025,home_away+opponent_strength_bucket,home__60_plus,team_early_deficit_tied_or_led_later,124,0.3468,0.2877,0.0591
2023,home_away+opponent_strength_bucket,home__60_plus,team_f5_runs_2plus,190,0.5579,0.5945,-0.0366
2024,home_away+opponent_strength_bucket,home__60_plus,team_f5_runs_2plus,166,0.5181,0.5795,-0.0614
2025,home_away+opponent_strength_bucket,home__60_plus,team_f5_runs_2plus,124,0.629,0.5754,0.0536
2023,home_away+opponent_strength_bucket,home__60_plus,team_post5_runs_2plus,190,0.4579,0.4955,-0.0376
2024,home_away+opponent_strength_bucket,home__60_plus,team_post5_runs_2plus,166,0.4759,0.4773,-0.0014
2025,home_away+opponent_strength_bucket,home__60_plus,team_post5_runs_2plus,124,0.4355,0.4701,-0.0346
2023,home_away+opponent_strength_bucket,home__60_plus,team_runs_4plus,190,0.4842,0.5745,-0.0903
2024,home_away+opponent_strength_bucket,home__60_plus,team_runs_4plus,166,0.506,0.55,-0.044
2025,home_away+opponent_strength_bucket,home__60_plus,team_runs_4plus,124,0.5968,0.5493,0.0475
2023,home_away+opponent_strength_bucket,home__60_plus,team_runs_5plus,190,0.4053,0.4529,-0.0476
2024,home_away+opponent_strength_bucket,home__60_plus,team_runs_5plus,166,0.3976,0.4252,-0.0276
2025,home_away+opponent_strength_bucket,home__60_plus,team_runs_5plus,124,0.4355,0.4166,0.0189
2023,home_away+opponent_strength_bucket,home__60_plus,team_trailed_early_1to3,190,0.5526,0.4889,0.0637
2024,home_away+opponent_strength_bucket,home__60_plus,team_trailed_early_1to3,166,0.5602,0.4826,0.0776
2025,home_away+opponent_strength_bucket,home__60_plus,team_trailed_early_1to3,124,0.5484,0.4927,0.0557
2023,home_away+opponent_strength_bucket,home__60_plus,team_won,190,0.4579,0.5,-0.0421
2024,home_away+opponent_strength_bucket,home__60_plus,team_won,166,0.4277,0.498,-0.0703
2025,home_away+opponent_strength_bucket,home__60_plus,team_won,124,0.5726,0.5,0.0726
2023,home_away+opponent_strength_bucket,home__lt_40,f5_total_4plus,225,0.7067,0.6342,0.0725
2024,home_away+opponent_strength_bucket,home__lt_40,f5_total_4plus,212,0.6038,0.6211,-0.0173
2025,home_away+opponent_strength_bucket,home__lt_40,f5_total_4plus,162,0.5864,0.6226,-0.0362
2023,home_away+opponent_strength_bucket,home__lt_40,f5_total_5plus,225,0.6,0.531,0.069
2024,home_away+opponent_strength_bucket,home__lt_40,f5_total_5plus,212,0.467,0.4957,-0.0287
2025,home_away+opponent_strength_bucket,home__lt_40,f5_total_5plus,162,0.4136,0.4925,-0.0789
2023,home_away+opponent_strength_bucket,home__lt_40,game_total_10plus,225,0.4267,0.4257,0.001
2024,home_away+opponent_strength_bucket,home__lt_40,game_total_10plus,212,0.3632,0.3805,-0.0173
2025,home_away+opponent_strength_bucket,home__lt_40,game_total_10plus,162,0.3025,0.3911,-0.0886
2023,home_away+opponent_strength_bucket,home__lt_40,game_total_9plus,225,0.5156,0.5237,-0.0081
2024,home_away+opponent_strength_bucket,home__lt_40,game_total_9plus,212,0.4764,0.4863,-0.0099
2025,home_away+opponent_strength_bucket,home__lt_40,game_total_9plus,162,0.3889,0.4853,-0.0964
2023,home_away+opponent_strength_bucket,home__lt_40,opponent_blew_early_small_lead,225,0.2978,0.2853,0.0125
2024,home_away+opponent_strength_bucket,home__lt_40,opponent_blew_early_small_lead,212,0.3443,0.2697,0.0746
2025,home_away+opponent_strength_bucket,home__lt_40,opponent_blew_early_small_lead,162,0.2778,0.2877,-0.0099
2023,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_4plus,225,0.4578,0.5745,-0.1167
2024,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_4plus,212,0.4434,0.55,-0.1066
2025,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_4plus,162,0.3395,0.5493,-0.2098
2023,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_5plus,225,0.3467,0.4529,-0.1062
2024,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_5plus,212,0.3491,0.4252,-0.0761
2025,home_away+opponent_strength_bucket,home__lt_40,opponent_runs_5plus,162,0.2346,0.4166,-0.182
2023,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_scored_next2,225,0.3689,0.3316,0.0373
2024,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_scored_next2,212,0.3443,0.3148,0.0295
2025,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_scored_next2,162,0.2469,0.3279,-0.081
2023,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_tied_or_led_later,225,0.2978,0.2853,0.0125
2024,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_tied_or_led_later,212,0.3443,0.2697,0.0746
2025,home_away+opponent_strength_bucket,home__lt_40,team_early_deficit_tied_or_led_later,162,0.2778,0.2877,-0.0099
2023,home_away+opponent_strength_bucket,home__lt_40,team_f5_runs_2plus,225,0.7289,0.5945,0.1344
2024,home_away+opponent_strength_bucket,home__lt_40,team_f5_runs_2plus,212,0.6226,0.5795,0.0431
2025,home_away+opponent_strength_bucket,home__lt_40,team_f5_runs_2plus,162,0.6296,0.5754,0.0542
2023,home_away+opponent_strength_bucket,home__lt_40,team_post5_runs_2plus,225,0.4844,0.4955,-0.0111
2024,home_away+opponent_strength_bucket,home__lt_40,team_post5_runs_2plus,212,0.5425,0.4773,0.0652
2025,home_away+opponent_strength_bucket,home__lt_40,team_post5_runs_2plus,162,0.4383,0.4701,-0.0318
2023,home_away+opponent_strength_bucket,home__lt_40,team_runs_4plus,225,0.6844,0.5745,0.1099
2024,home_away+opponent_strength_bucket,home__lt_40,team_runs_4plus,212,0.6509,0.55,0.1009
2025,home_away+opponent_strength_bucket,home__lt_40,team_runs_4plus,162,0.6728,0.5493,0.1235
2023,home_away+opponent_strength_bucket,home__lt_40,team_runs_5plus,225,0.56,0.4529,0.1071
2024,home_away+opponent_strength_bucket,home__lt_40,team_runs_5plus,212,0.5142,0.4252,0.089
2025,home_away+opponent_strength_bucket,home__lt_40,team_runs_5plus,162,0.4691,0.4166,0.0525
2023,home_away+opponent_strength_bucket,home__lt_40,team_trailed_early_1to3,225,0.4667,0.4889,-0.0222
2024,home_away+opponent_strength_bucket,home__lt_40,team_trailed_early_1to3,212,0.467,0.4826,-0.0156
2025,home_away+opponent_strength_bucket,home__lt_40,team_trailed_early_1to3,162,0.3765,0.4927,-0.1162
2023,home_away+opponent_strength_bucket,home__lt_40,team_won,225,0.6356,0.5,0.1356
2024,home_away+opponent_strength_bucket,home__lt_40,team_won,212,0.6509,0.498,0.1529
2025,home_away+opponent_strength_bucket,home__lt_40,team_won,162,0.6975,0.5,0.1975
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_4plus,146,0.6712,0.6342,0.037
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_4plus,117,0.6068,0.6211,-0.0143
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_4plus,147,0.6463,0.6226,0.0237
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_5plus,146,0.5959,0.531,0.0649
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_5plus,117,0.4957,0.4957,0.0
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,f5_total_5plus,147,0.5442,0.4925,0.0517
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_10plus,146,0.4795,0.4257,0.0538
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_10plus,117,0.3248,0.3805,-0.0557
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_10plus,147,0.415,0.3911,0.0239
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_9plus,146,0.5822,0.5237,0.0585
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_9plus,117,0.4444,0.4863,-0.0419
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,game_total_9plus,147,0.5306,0.4853,0.0453
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_blew_early_small_lead,146,0.2808,0.2853,-0.0045
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_blew_early_small_lead,117,0.2222,0.2697,-0.0475
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_blew_early_small_lead,147,0.3265,0.2877,0.0388
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_4plus,146,0.589,0.5745,0.0145
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_4plus,117,0.4786,0.55,-0.0714
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_4plus,147,0.551,0.5493,0.0017
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_5plus,146,0.4452,0.4529,-0.0077
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_5plus,117,0.3333,0.4252,-0.0919
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,opponent_runs_5plus,147,0.415,0.4166,-0.0016
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_scored_next2,146,0.3151,0.3316,-0.0165
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_scored_next2,117,0.2564,0.3148,-0.0584
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_scored_next2,147,0.3401,0.3279,0.0122
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_tied_or_led_later,146,0.2808,0.2853,-0.0045
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_tied_or_led_later,117,0.2222,0.2697,-0.0475
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_early_deficit_tied_or_led_later,147,0.3265,0.2877,0.0388
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_f5_runs_2plus,146,0.6301,0.5945,0.0356
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_f5_runs_2plus,117,0.6154,0.5795,0.0359
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_f5_runs_2plus,147,0.6122,0.5754,0.0368
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_post5_runs_2plus,146,0.5479,0.4955,0.0524
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_post5_runs_2plus,117,0.4872,0.4773,0.0099
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_post5_runs_2plus,147,0.449,0.4701,-0.0211
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_4plus,146,0.6575,0.5745,0.083
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_4plus,117,0.5726,0.55,0.0226
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_4plus,147,0.6054,0.5493,0.0561
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_5plus,146,0.5548,0.4529,0.1019
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_5plus,117,0.4786,0.4252,0.0534
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_runs_5plus,147,0.5034,0.4166,0.0868
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_trailed_early_1to3,146,0.5,0.4889,0.0111
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_trailed_early_1to3,117,0.4444,0.4826,-0.0382
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_trailed_early_1to3,147,0.517,0.4927,0.0243
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_won,146,0.5548,0.5,0.0548
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_won,117,0.5385,0.498,0.0405
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__40_45,team_won,147,0.5442,0.5,0.0442
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_4plus,424,0.6085,0.6342,-0.0257
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_4plus,458,0.6004,0.6211,-0.0207
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_4plus,357,0.6218,0.6226,-0.0008
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_5plus,424,0.5047,0.531,-0.0263
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_5plus,458,0.4847,0.4957,-0.011
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,f5_total_5plus,357,0.4846,0.4925,-0.0079
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_10plus,424,0.4009,0.4257,-0.0248
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_10plus,458,0.3559,0.3805,-0.0246
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_10plus,357,0.3894,0.3911,-0.0017
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_9plus,424,0.5024,0.5237,-0.0213
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_9plus,458,0.4651,0.4863,-0.0212
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,game_total_9plus,357,0.4818,0.4853,-0.0035
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_blew_early_small_lead,424,0.2689,0.2853,-0.0164
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_blew_early_small_lead,458,0.2511,0.2697,-0.0186
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_blew_early_small_lead,357,0.2689,0.2877,-0.0188
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_4plus,424,0.533,0.5745,-0.0415
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_4plus,458,0.5611,0.55,0.0111
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_4plus,357,0.5462,0.5493,-0.0031
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_5plus,424,0.4057,0.4529,-0.0472
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_5plus,458,0.441,0.4252,0.0158
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,opponent_runs_5plus,357,0.4314,0.4166,0.0148
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_scored_next2,424,0.3184,0.3316,-0.0132
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_scored_next2,458,0.2991,0.3148,-0.0157
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_scored_next2,357,0.3053,0.3279,-0.0226
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_tied_or_led_later,424,0.2689,0.2853,-0.0164
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_tied_or_led_later,458,0.2511,0.2697,-0.0186
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_early_deficit_tied_or_led_later,357,0.2689,0.2877,-0.0188
2023,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_f5_runs_2plus,424,0.5755,0.5945,-0.019
2024,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_f5_runs_2plus,458,0.5568,0.5795,-0.0227
2025,l10_rpg_bucket+opponent_strength_bucket,high_4_5_5_5__45_50,team_f5_runs_2plus,357,0.5602,0.5754,-0.0152
