season,family,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2024,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_post5_runs_2plus,753,0.4861,0.4773,0.0088
2025,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_post5_runs_2plus,670,0.4672,0.4701,-0.0029
2023,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_4plus,722,0.5651,0.5745,-0.0094
2024,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_4plus,753,0.5724,0.55,0.0224
2025,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_4plus,670,0.5657,0.5493,0.0164
2023,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_5plus,722,0.4238,0.4529,-0.0291
2024,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_5plus,753,0.4555,0.4252,0.0303
2025,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_runs_5plus,670,0.4418,0.4166,0.0252
2023,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_trailed_early_1to3,722,0.4681,0.4889,-0.0208
2024,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_trailed_early_1to3,753,0.5086,0.4826,0.026
2025,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_trailed_early_1to3,670,0.4687,0.4927,-0.024
2023,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_won,722,0.4751,0.5,-0.0249
2024,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_won,753,0.502,0.498,0.004
2025,starter_quality,opponent_starter_ra9_bucket,avg_4_25_5_0,team_won,670,0.5194,0.5,0.0194
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_4plus,623,0.6565,0.6342,0.0223
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_4plus,589,0.6061,0.6211,-0.015
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_4plus,607,0.6557,0.6226,0.0331
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_5plus,623,0.5441,0.531,0.0131
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_5plus,589,0.4601,0.4957,-0.0356
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,f5_total_5plus,607,0.514,0.4925,0.0215
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_10plus,623,0.4543,0.4257,0.0286
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_10plus,589,0.3633,0.3805,-0.0172
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_10plus,607,0.3904,0.3911,-0.0007
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_9plus,623,0.5586,0.5237,0.0349
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_9plus,589,0.4686,0.4863,-0.0177
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,game_total_9plus,607,0.4843,0.4853,-0.001
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_blew_early_small_lead,623,0.3194,0.2853,0.0341
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_blew_early_small_lead,589,0.2649,0.2697,-0.0048
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_blew_early_small_lead,607,0.2801,0.2877,-0.0076
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_4plus,623,0.5746,0.5745,0.0001
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_4plus,589,0.5212,0.55,-0.0288
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_4plus,607,0.5568,0.5493,0.0075
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_5plus,623,0.4478,0.4529,-0.0051
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_5plus,589,0.3854,0.4252,-0.0398
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,opponent_runs_5plus,607,0.4053,0.4166,-0.0113
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_scored_next2,623,0.3692,0.3316,0.0376
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_scored_next2,589,0.3022,0.3148,-0.0126
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_scored_next2,607,0.3295,0.3279,0.0016
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_tied_or_led_later,623,0.3194,0.2853,0.0341
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_tied_or_led_later,589,0.2649,0.2697,-0.0048
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_early_deficit_tied_or_led_later,607,0.2801,0.2877,-0.0076
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_f5_runs_2plus,623,0.6324,0.5945,0.0379
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_f5_runs_2plus,589,0.5908,0.5795,0.0113
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_f5_runs_2plus,607,0.6112,0.5754,0.0358
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_post5_runs_2plus,623,0.4703,0.4955,-0.0252
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_post5_runs_2plus,589,0.5127,0.4773,0.0354
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_post5_runs_2plus,607,0.4745,0.4701,0.0044
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_4plus,623,0.6132,0.5745,0.0387
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_4plus,589,0.5908,0.55,0.0408
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_4plus,607,0.5618,0.5493,0.0125
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_5plus,623,0.4864,0.4529,0.0335
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_5plus,589,0.4533,0.4252,0.0281
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_runs_5plus,607,0.4234,0.4166,0.0068
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_trailed_early_1to3,623,0.504,0.4889,0.0151
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_trailed_early_1to3,589,0.4703,0.4826,-0.0123
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_trailed_early_1to3,607,0.486,0.4927,-0.0067
2023,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_won,623,0.4944,0.5,-0.0056
2024,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_won,589,0.5314,0.498,0.0334
2025,starter_quality,opponent_starter_ra9_bucket,bad_5_0_6_0,team_won,607,0.4909,0.5,-0.0091
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_4plus,1528,0.6374,0.6342,0.0032
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_4plus,1795,0.6167,0.6211,-0.0044
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_4plus,1818,0.5831,0.6226,-0.0395
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_5plus,1528,0.538,0.531,0.007
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_5plus,1795,0.4908,0.4957,-0.0049
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,f5_total_5plus,1818,0.4543,0.4925,-0.0382
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_10plus,1528,0.4247,0.4257,-0.001
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_10plus,1795,0.3649,0.3805,-0.0156
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_10plus,1818,0.3696,0.3911,-0.0215
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_9plus,1528,0.5229,0.5237,-0.0008
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_9plus,1795,0.4663,0.4863,-0.02
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,game_total_9plus,1818,0.4582,0.4853,-0.0271
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_blew_early_small_lead,1528,0.2912,0.2853,0.0059
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_blew_early_small_lead,1795,0.2585,0.2697,-0.0112
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_blew_early_small_lead,1818,0.2937,0.2877,0.006
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_4plus,1528,0.5857,0.5745,0.0112
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_4plus,1795,0.5543,0.55,0.0043
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_4plus,1818,0.5418,0.5493,-0.0075
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_5plus,1528,0.4594,0.4529,0.0065
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_5plus,1795,0.4357,0.4252,0.0105
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,opponent_runs_5plus,1818,0.4081,0.4166,-0.0085
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_scored_next2,1528,0.339,0.3316,0.0074
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_scored_next2,1795,0.312,0.3148,-0.0028
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_scored_next2,1818,0.3251,0.3279,-0.0028
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_tied_or_led_later,1528,0.2912,0.2853,0.0059
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_tied_or_led_later,1795,0.2585,0.2697,-0.0112
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_early_deficit_tied_or_led_later,1818,0.2937,0.2877,0.006
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_f5_runs_2plus,1528,0.591,0.5945,-0.0035
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_f5_runs_2plus,1795,0.5571,0.5795,-0.0224
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_f5_runs_2plus,1818,0.5297,0.5754,-0.0457
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_post5_runs_2plus,1528,0.4954,0.4955,-0.0001
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_post5_runs_2plus,1795,0.4613,0.4773,-0.016
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_post5_runs_2plus,1818,0.4752,0.4701,0.0051
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_4plus,1528,0.5609,0.5745,-0.0136
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_4plus,1795,0.5298,0.55,-0.0202
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_4plus,1818,0.527,0.5493,-0.0223
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_5plus,1528,0.4411,0.4529,-0.0118
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_5plus,1795,0.4039,0.4252,-0.0213
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_runs_5plus,1818,0.3966,0.4166,-0.02
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_trailed_early_1to3,1528,0.502,0.4889,0.0131
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_trailed_early_1to3,1795,0.4942,0.4826,0.0116
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_trailed_early_1to3,1818,0.5022,0.4927,0.0095
2023,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_won,1528,0.4993,0.5,-0.0007
2024,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_won,1795,0.4808,0.498,-0.0172
2025,starter_quality,opponent_starter_ra9_bucket,excellent_lt_3_5,team_won,1818,0.4912,0.5,-0.0088
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_4plus,873,0.6174,0.6342,-0.0168
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_4plus,898,0.6203,0.6211,-0.0008
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_4plus,803,0.6189,0.6226,-0.0037
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_5plus,873,0.5212,0.531,-0.0098
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_5plus,898,0.4878,0.4957,-0.0079
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,f5_total_5plus,803,0.4969,0.4925,0.0044
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_10plus,873,0.4238,0.4257,-0.0019
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_10plus,898,0.3563,0.3805,-0.0242
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_10plus,803,0.3736,0.3911,-0.0175
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_9plus,873,0.5017,0.5237,-0.022
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_9plus,898,0.4777,0.4863,-0.0086
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,game_total_9plus,803,0.4695,0.4853,-0.0158
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_blew_early_small_lead,873,0.2784,0.2853,-0.0069
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_blew_early_small_lead,898,0.2539,0.2697,-0.0158
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_blew_early_small_lead,803,0.2889,0.2877,0.0012
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_4plus,873,0.5773,0.5745,0.0028
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_4plus,898,0.5702,0.55,0.0202
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_4plus,803,0.5305,0.5493,-0.0188
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_5plus,873,0.4708,0.4529,0.0179
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_5plus,898,0.4265,0.4252,0.0013
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,opponent_runs_5plus,803,0.4035,0.4166,-0.0131
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_scored_next2,873,0.3322,0.3316,0.0006
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_scored_next2,898,0.3062,0.3148,-0.0086
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_scored_next2,803,0.33,0.3279,0.0021
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_tied_or_led_later,873,0.2784,0.2853,-0.0069
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_tied_or_led_later,898,0.2539,0.2697,-0.0158
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_early_deficit_tied_or_led_later,803,0.2889,0.2877,0.0012
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_f5_runs_2plus,873,0.5647,0.5945,-0.0298
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_f5_runs_2plus,898,0.559,0.5795,-0.0205
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_f5_runs_2plus,803,0.5679,0.5754,-0.0075
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_post5_runs_2plus,873,0.5006,0.4955,0.0051
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_post5_runs_2plus,898,0.4577,0.4773,-0.0196
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_post5_runs_2plus,803,0.4508,0.4701,-0.0193
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_4plus,873,0.5349,0.5745,-0.0396
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_4plus,898,0.5,0.55,-0.05
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_4plus,803,0.5467,0.5493,-0.0026
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_5plus,873,0.4307,0.4529,-0.0222
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_5plus,898,0.3797,0.4252,-0.0455
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_runs_5plus,803,0.4022,0.4166,-0.0144
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_trailed_early_1to3,873,0.5132,0.4889,0.0243
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_trailed_early_1to3,898,0.4788,0.4826,-0.0038
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_trailed_early_1to3,803,0.4969,0.4927,0.0042
2023,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_won,873,0.4822,0.5,-0.0178
2024,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_won,898,0.4644,0.498,-0.0336
2025,starter_quality,opponent_starter_ra9_bucket,good_3_5_4_25,team_won,803,0.4956,0.5,-0.0044
2023,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_4plus,383,0.6554,0.6342,0.0212
2024,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_4plus,396,0.6944,0.6211,0.0733
2025,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_4plus,371,0.6361,0.6226,0.0135
2023,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_5plus,383,0.5379,0.531,0.0069
2024,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_5plus,396,0.5556,0.4957,0.0599
2025,starter_quality,opponent_starter_ra9_bucket,missing,f5_total_5plus,371,0.496,0.4925,0.0035
2023,starter_quality,opponent_starter_ra9_bucket,missing,game_total_10plus,383,0.4178,0.4257,-0.0079
2024,starter_quality,opponent_starter_ra9_bucket,missing,game_total_10plus,396,0.4444,0.3805,0.0639
2025,starter_quality,opponent_starter_ra9_bucket,missing,game_total_10plus,371,0.4016,0.3911,0.0105
2023,starter_quality,opponent_starter_ra9_bucket,missing,game_total_9plus,383,0.5222,0.5237,-0.0015
2024,starter_quality,opponent_starter_ra9_bucket,missing,game_total_9plus,396,0.5455,0.4863,0.0592
2025,starter_quality,opponent_starter_ra9_bucket,missing,game_total_9plus,371,0.5229,0.4853,0.0376
2023,starter_quality,opponent_starter_ra9_bucket,missing,opponent_blew_early_small_lead,383,0.2637,0.2853,-0.0216
2024,starter_quality,opponent_starter_ra9_bucket,missing,opponent_blew_early_small_lead,396,0.2955,0.2697,0.0258
2025,starter_quality,opponent_starter_ra9_bucket,missing,opponent_blew_early_small_lead,371,0.3019,0.2877,0.0142
2023,starter_quality,opponent_starter_ra9_bucket,missing,opponent_runs_4plus,383,0.5483,0.5745,-0.0262
